pathway	collection	comparison	method	source	rank_metric	ES	NES	pvalue	padj	FWER	size	output_label	report_side	source_file	rank_at_max	leading_edge	core_enrichment	direction	significant_fdr_0_25	significant_fdr_0_05
GOBP_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.46139157	-1.3515664	0.11293261	0.26869476	1	15	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	7503	tags=87%, list=41%, signal=148%		negative	FALSE	FALSE
GOBP_RESPONSE_TO_AMYLOID_BETA	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.34287798	-1.3501663	0.06451613	0.26883924	1	53	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4000	tags=36%, list=22%, signal=46%		negative	FALSE	FALSE
GOBP_GOLGI_VESICLE_TRANSPORT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.3189343	1.6536871	0	0.26910812	1	296	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3835	tags=31%, list=21%, signal=39%		positive	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3847367	-1.3501893	0.091816366	0.2692319	1	31	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6739	tags=65%, list=37%, signal=103%		negative	FALSE	FALSE
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.31984448	-1.3503861	0.03930131	0.26930517	1	74	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5364	tags=46%, list=30%, signal=65%		negative	FALSE	FALSE
GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.46008682	-1.3504119	0.11111111	0.26970387	1	18	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1472	tags=28%, list=8%, signal=30%		negative	FALSE	FALSE
GOBP_MAINTENANCE_OF_CELL_NUMBER	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.27306065	-1.3505154	0.009689922	0.26998633	1	186	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3626	tags=26%, list=20%, signal=33%		negative	FALSE	FALSE
GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.4988464	1.6247784	0.026694044	0.2701453	1	22	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	6516	tags=64%, list=36%, signal=99%		positive	FALSE	FALSE
GOBP_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.45384198	-1.3439175	0.1453831	0.27469897	1	15	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5072	tags=53%, list=28%, signal=74%		negative	FALSE	FALSE
GOBP_FEEDING_BEHAVIOR	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.31167996	-1.3440156	0.052208837	0.27491862	1	91	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3484	tags=26%, list=19%, signal=32%		negative	FALSE	FALSE
GOBP_DEOXYRIBONUCLEOTIDE_CATABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.39174435	-1.3433793	0.10097087	0.27510607	1	28	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2196	tags=29%, list=12%, signal=32%		negative	FALSE	FALSE
GOBP_BLASTOCYST_FORMATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3524872	-1.3422319	0.07865169	0.2763147	1	45	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2753	tags=29%, list=15%, signal=34%		negative	FALSE	FALSE
GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.36775848	-1.3424543	0.09	0.27632165	1	38	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	997	tags=18%, list=5%, signal=19%		negative	FALSE	FALSE
GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.4090042	1.6145283	0.008179959	0.2794525	1	51	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2740	tags=33%, list=15%, signal=39%		positive	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.54502153	1.6162356	0.028	0.2798065	1	16	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2046	tags=31%, list=11%, signal=35%		positive	FALSE	FALSE
GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3509341	-1.3398852	0.06451613	0.27995703	1	42	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4392	tags=40%, list=24%, signal=53%		negative	FALSE	FALSE
GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.3916041	1.6179198	0.003944773	0.28066978	1	70	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	574	tags=16%, list=3%, signal=16%		positive	FALSE	FALSE
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.261693	-1.3389235	0.021276595	0.2811473	1	261	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4425	tags=31%, list=24%, signal=40%		negative	FALSE	FALSE
GOBP_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.4637025	1.6115607	0.011650485	0.2818222	1	30	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1480	tags=30%, list=8%, signal=33%		positive	FALSE	FALSE
GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4234094	-1.3370688	0.11195446	0.283098	1	20	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2483	tags=25%, list=14%, signal=29%		negative	FALSE	FALSE
GOBP_NEUTROPHIL_MIGRATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.30025542	-1.3374993	0.04	0.28324968	1	98	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4336	tags=38%, list=24%, signal=49%		negative	FALSE	FALSE
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.25269908	-1.3372118	0.004166667	0.28326187	1	369	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5165	tags=39%, list=28%, signal=53%		negative	FALSE	FALSE
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.26465553	-1.335949	0.012474013	0.28451866	1	206	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4345	tags=29%, list=24%, signal=38%		negative	FALSE	FALSE
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PEROXISOME	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.5082274	1.5909667	0.025793651	0.28629008	1	20	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4918	tags=55%, list=27%, signal=75%		positive	FALSE	FALSE
GOBP_DIENCEPHALON_DEVELOPMENT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.31699473	-1.334123	0.08086785	0.28721717	1	69	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1793	tags=16%, list=10%, signal=18%		negative	FALSE	FALSE
GOBP_TRNA_WOBBLE_BASE_MODIFICATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.41038918	-1.3337853	0.09477756	0.2873576	1	23	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3101	tags=35%, list=17%, signal=42%		negative	FALSE	FALSE
GOBP_NADPPLUS_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.36854053	-1.3332684	0.08057851	0.28783828	1	36	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4103	tags=39%, list=23%, signal=50%		negative	FALSE	FALSE
GOBP_RECEPTOR_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.38825387	1.6066508	0.003875969	0.2887861	1	69	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3838	tags=38%, list=21%, signal=48%		positive	FALSE	FALSE
GOBP_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.40013364	-1.3294696	0.10211946	0.2891777	1	24	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3726	tags=38%, list=21%, signal=47%		negative	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_GLIOGENESIS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.35986996	-1.330004	0.107569724	0.28918758	1	36	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2584	tags=25%, list=14%, signal=29%		negative	FALSE	FALSE
GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3835064	-1.329643	0.086444005	0.28933823	1	30	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4184	tags=43%, list=23%, signal=56%		negative	FALSE	FALSE
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.28220916	-1.3320712	0.03877551	0.2895743	1	139	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3558	tags=30%, list=20%, signal=37%		negative	FALSE	FALSE
GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.30127373	-1.330011	0.05532787	0.28962103	1	93	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4102	tags=35%, list=23%, signal=46%		negative	FALSE	FALSE
GOBP_ELECTRON_TRANSPORT_CHAIN	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.29654858	-1.3312644	0.04733728	0.28962368	1	104	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5163	tags=41%, list=28%, signal=57%		negative	FALSE	FALSE
GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.37084305	-1.3302144	0.10240964	0.28968862	1	35	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5456	tags=54%, list=30%, signal=78%		negative	FALSE	FALSE
GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.41966575	-1.3317374	0.1122449	0.2896944	1	21	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4418	tags=38%, list=24%, signal=50%		negative	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.41086003	-1.3309556	0.09876543	0.28969988	1	22	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	997	tags=23%, list=5%, signal=24%		negative	FALSE	FALSE
GOBP_MONOATOMIC_ANION_HOMEOSTASIS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.50392145	1.591226	0.034351144	0.28970104	1	20	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1253	tags=20%, list=7%, signal=21%		positive	FALSE	FALSE
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.25415924	-1.3303071	0.0020242915	0.28996527	1	325	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5297	tags=39%, list=29%, signal=54%		negative	FALSE	FALSE
GOBP_LENS_FIBER_CELL_DEVELOPMENT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.47077498	-1.3313187	0.115913555	0.2899706	1	15	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4285	tags=60%, list=24%, signal=79%		negative	FALSE	FALSE
GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.35451475	-1.330377	0.091976516	0.29031324	1	38	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4114	tags=45%, list=23%, signal=58%		negative	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.40224826	-1.3285204	0.11154599	0.29041997	1	24	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	863	tags=25%, list=5%, signal=26%		negative	FALSE	FALSE
GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3499223	-1.3278072	0.08383234	0.2912485	1	47	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5072	tags=40%, list=28%, signal=56%		negative	FALSE	FALSE
GOBP_PROTEIN_FOLDING	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2681021	-1.3265846	0.018789144	0.2924474	1	200	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3573	tags=26%, list=20%, signal=32%		negative	FALSE	FALSE
GOBP_VITAMIN_TRANSMEMBRANE_TRANSPORT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.5260555	1.5917786	0.035785288	0.2924753	1	18	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2125	tags=39%, list=12%, signal=44%		positive	FALSE	FALSE
GOBP_MITOTIC_SISTER_CHROMATID_COHESION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3956576	-1.3266711	0.10650887	0.29277784	1	26	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1800	tags=23%, list=10%, signal=26%		negative	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.39466462	-1.3254645	0.10633947	0.29402113	1	25	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5445	tags=48%, list=30%, signal=69%		negative	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.45749316	-1.3251426	0.128	0.2942105	1	16	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	7625	tags=69%, list=42%, signal=119%		negative	FALSE	FALSE
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.48710746	1.5922462	0.009398496	0.29547694	1	25	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2708	tags=32%, list=15%, signal=38%		positive	FALSE	FALSE
GOBP_PLATELET_AGGREGATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.30834788	-1.3235211	0.056277055	0.2966616	1	75	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4393	tags=35%, list=24%, signal=46%		negative	FALSE	FALSE
GOBP_REGULATION_OF_TRANSLATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.25082356	-1.3224593	0.01	0.2967422	1	320	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3843	tags=28%, list=21%, signal=35%		negative	FALSE	FALSE
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4535537	-1.3225949	0.13279678	0.29693106	1	16	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4401	tags=50%, list=24%, signal=66%		negative	FALSE	FALSE
GOBP_SYNAPTIC_VESICLE_CLUSTERING	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.5439008	1.5841671	0.043052837	0.2972246	1	16	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2278	tags=25%, list=13%, signal=29%		positive	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3203144	-1.3226378	0.05533597	0.29731217	1	65	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4068	tags=32%, list=22%, signal=42%		negative	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.34821105	-1.3227026	0.082840234	0.29763347	1	47	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4414	tags=36%, list=24%, signal=48%		negative	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_FERROPTOSIS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.43635842	-1.3208903	0.12830958	0.29853195	1	17	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	282	tags=12%, list=2%, signal=12%		negative	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.26770067	-1.3209469	0.020703934	0.29888695	1	173	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4425	tags=31%, list=24%, signal=41%		negative	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.24763465	-1.3198875	0.012631579	0.29897332	1	371	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5690	tags=39%, list=31%, signal=55%		negative	FALSE	FALSE
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.26244372	-1.32013	0.024621213	0.29897845	1	237	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3449	tags=27%, list=19%, signal=32%		negative	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2746372	-1.3202102	0.028629856	0.2992752	1	163	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5496	tags=41%, list=30%, signal=58%		negative	FALSE	FALSE
GOBP_VASCULAR_ENDOTHELIAL_CELL_RESPONSE_TO_FLUID_SHEAR_STRESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.47549084	1.5924726	0.01192843	0.2992992	1	26	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2344	tags=31%, list=13%, signal=35%		positive	FALSE	FALSE
GOBP_EMBRYONIC_PATTERN_SPECIFICATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.3843077	1.580933	0.004048583	0.30034193	1	67	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2242	tags=22%, list=12%, signal=25%		positive	FALSE	FALSE
