pathway	collection	comparison	method	source	rank_metric	ES	NES	pvalue	padj	FWER	size	output_label	report_side	source_file	rank_at_max	leading_edge	core_enrichment	direction	significant_fdr_0_25	significant_fdr_0_05
GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5459366	-1.8729441	0	0.0072250403	0.725	43	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4469	tags=49%, list=25%, signal=65%		negative	TRUE	TRUE
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.51949555	-1.8723028	0	0.007240349	0.727	53	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3377	tags=40%, list=19%, signal=49%		negative	TRUE	TRUE
GOBP_RESPONSE_TO_CAMP	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.47948164	-1.8704941	0	0.007274025	0.735	81	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3986	tags=47%, list=22%, signal=60%		negative	TRUE	TRUE
GOBP_RNA_3_END_PROCESSING	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.41772857	1.9045427	0	0.007282037	0.738	86	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5486	tags=48%, list=30%, signal=68%		positive	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.43741876	-1.8693979	0	0.007309805	0.738	152	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2596	tags=32%, list=14%, signal=37%		negative	TRUE	TRUE
GOBP_OVULATION_CYCLE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5010194	-1.8689234	0.0014492754	0.0073456913	0.741	63	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2978	tags=41%, list=16%, signal=49%		negative	TRUE	TRUE
GOBP_REGULATION_OF_DNA_REPAIR	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.37095818	1.9020025	0	0.007356226	0.748	201	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3845	tags=40%, list=21%, signal=50%		positive	TRUE	TRUE
GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.38623914	1.9026344	0	0.0073648384	0.747	148	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3418	tags=36%, list=19%, signal=44%		positive	TRUE	TRUE
GOBP_CHOLESTEROL_BIOSYNTHETIC_PROCESS_VIA_DESMOSTEROL	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.63166004	1.9030607	0.008547009	0.0073831026	0.747	17	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4669	tags=76%, list=26%, signal=103%		positive	TRUE	TRUE
GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.603008	1.9001459	0.0025188916	0.00743994	0.756	20	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2545	tags=50%, list=14%, signal=58%		positive	TRUE	TRUE
GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4525845	-1.867982	0	0.007458912	0.745	120	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4679	tags=48%, list=26%, signal=65%		negative	TRUE	TRUE
GOBP_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6043472	-1.8675648	0	0.007461695	0.746	22	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3933	tags=55%, list=22%, signal=69%		negative	TRUE	TRUE
GOBP_MUSCLE_TISSUE_DEVELOPMENT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.39962554	-1.865938	0	0.0075168153	0.759	388	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4733	tags=43%, list=26%, signal=57%		negative	TRUE	TRUE
GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6237407	-1.8667084	0	0.007526848	0.754	21	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3024	tags=52%, list=17%, signal=63%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5595927	-1.8661019	0	0.0075345603	0.756	38	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2550	tags=45%, list=14%, signal=52%		negative	TRUE	TRUE
GOBP_RESPONSE_TO_ETHANOL	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.44595504	-1.864385	0	0.0076013077	0.765	124	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2999	tags=35%, list=16%, signal=41%		negative	TRUE	TRUE
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.55247384	-1.861938	0	0.0077001434	0.777	36	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4959	tags=53%, list=27%, signal=72%		negative	TRUE	TRUE
GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5624108	-1.8629812	0.001545595	0.007700256	0.772	36	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1528	tags=31%, list=8%, signal=33%		negative	TRUE	TRUE
GOBP_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.57288986	-1.860688	0.0015243902	0.007702092	0.783	28	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5493	tags=64%, list=30%, signal=92%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.50316983	-1.8607508	0	0.0077348966	0.782	60	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4397	tags=48%, list=24%, signal=64%		negative	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5070619	-1.862004	0	0.0077386433	0.777	50	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2267	tags=34%, list=12%, signal=39%		negative	TRUE	TRUE
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4154632	-1.8621736	0	0.007747279	0.775	224	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4015	tags=41%, list=22%, signal=52%		negative	TRUE	TRUE
GOBP_HEART_GROWTH	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.47557524	-1.8609823	0	0.0077480343	0.781	77	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4688	tags=55%, list=26%, signal=73%		negative	TRUE	TRUE
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.40783027	-1.861226	0	0.007776546	0.781	316	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4221	tags=41%, list=23%, signal=53%		negative	TRUE	TRUE
GOBP_NEUROTRANSMITTER_UPTAKE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5337074	-1.8578578	0.0014064697	0.0079189455	0.794	44	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2780	tags=39%, list=15%, signal=45%		negative	TRUE	TRUE
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5916691	-1.8582807	0	0.007923153	0.792	26	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	907	tags=23%, list=5%, signal=24%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_OSSIFICATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5203847	-1.8573179	0	0.007953303	0.801	49	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3386	tags=45%, list=19%, signal=55%		negative	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.46516624	-1.8559039	0	0.008049987	0.805	96	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2006	tags=24%, list=11%, signal=27%		negative	TRUE	TRUE
GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT_SIGNALING	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.43380192	1.8922144	0	0.00808317	0.788	68	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4272	tags=49%, list=23%, signal=63%		positive	TRUE	TRUE
GOBP_MUSCLE_HYPERTROPHY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.47494218	-1.8542829	0	0.008222547	0.819	81	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4604	tags=51%, list=25%, signal=67%		negative	TRUE	TRUE
GOBP_OVULATION_CYCLE_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.52620816	-1.8531578	0.0014450867	0.008292606	0.822	46	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2345	tags=39%, list=13%, signal=45%		negative	TRUE	TRUE
GOBP_RESPONSE_TO_CALCIUM_ION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4423995	-1.8521129	0	0.008376963	0.825	127	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4498	tags=43%, list=25%, signal=56%		negative	TRUE	TRUE
GOBP_GLUCAN_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.47454682	-1.8509072	0	0.008512506	0.831	80	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5150	tags=49%, list=28%, signal=68%		negative	TRUE	TRUE
GOBP_MUSCLE_CELL_DEVELOPMENT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4268673	-1.8502178	0	0.008517173	0.832	180	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2644	tags=32%, list=15%, signal=37%		negative	TRUE	TRUE
GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.45881152	-1.8504959	0.0013333333	0.008524288	0.832	92	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2999	tags=33%, list=16%, signal=39%		negative	TRUE	TRUE
GOBP_RESPONSE_TO_ALCOHOL	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4084686	-1.8494492	0	0.008575008	0.835	254	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4701	tags=44%, list=26%, signal=59%		negative	TRUE	TRUE
GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.57533747	1.8858452	0	0.008596721	0.808	22	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4331	tags=50%, list=24%, signal=66%		positive	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5051039	-1.8475875	0	0.008631452	0.841	55	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2978	tags=36%, list=16%, signal=43%		negative	TRUE	TRUE
GOBP_CARDIAC_SEPTUM_MORPHOGENESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.47847027	-1.8477554	0	0.00863875	0.839	69	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5580	tags=57%, list=31%, signal=81%		negative	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.54693604	-1.8481961	0	0.008674035	0.838	36	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2669	tags=36%, list=15%, signal=42%		negative	TRUE	TRUE
GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5390189	-1.8468202	0	0.008683505	0.843	41	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2978	tags=39%, list=16%, signal=47%		negative	TRUE	TRUE
GOBP_ALCOHOL_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.40086716	-1.8462052	0	0.008762799	0.846	315	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2905	tags=27%, list=16%, signal=32%		negative	TRUE	TRUE
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.48760003	1.8813226	0	0.00899214	0.819	41	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2772	tags=37%, list=15%, signal=43%		positive	TRUE	TRUE
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6034592	-1.8405888	0.004716981	0.0090145245	0.873	23	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1473	tags=43%, list=8%, signal=47%		negative	TRUE	TRUE
GOBP_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.48412696	-1.843341	0	0.009022642	0.858	66	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3298	tags=39%, list=18%, signal=48%		negative	TRUE	TRUE
GOBP_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.53860253	-1.8411249	0.001472754	0.009023001	0.872	37	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2347	tags=43%, list=13%, signal=50%		negative	TRUE	TRUE
GOBP_RESPONSE_TO_PEPTIDE_HORMONE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.39236635	-1.840694	0	0.009036081	0.873	420	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4185	tags=38%, list=23%, signal=49%		negative	TRUE	TRUE
GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.45287398	-1.8434017	0	0.009049658	0.858	108	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3298	tags=35%, list=18%, signal=43%		negative	TRUE	TRUE
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.51048386	-1.8411758	0	0.009057948	0.871	52	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4717	tags=50%, list=26%, signal=67%		negative	TRUE	TRUE
GOBP_POTASSIUM_ION_TRANSPORT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.41538486	-1.838313	0	0.009065363	0.88	211	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3124	tags=28%, list=17%, signal=34%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.45559326	-1.8396147	0	0.009074753	0.876	102	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4016	tags=45%, list=22%, signal=58%		negative	TRUE	TRUE
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.44566894	-1.8389462	0	0.009086921	0.878	119	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2202	tags=27%, list=12%, signal=30%		negative	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.48318645	-1.8434159	0	0.009090422	0.858	68	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4150	tags=44%, list=23%, signal=57%		negative	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.52067006	-1.8391167	0	0.009091496	0.876	46	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4280	tags=50%, list=24%, signal=65%		negative	TRUE	TRUE
GOBP_FLUID_TRANSPORT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5543566	-1.8411926	0.00147929	0.009093354	0.871	33	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4285	tags=45%, list=24%, signal=59%		negative	TRUE	TRUE
GOBP_RETINAL_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.633601	-1.8383434	0.0033613446	0.0090995785	0.88	18	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1212	tags=33%, list=7%, signal=36%		negative	TRUE	TRUE
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.48450983	-1.84184	0	0.009102532	0.866	68	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4016	tags=54%, list=22%, signal=70%		negative	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.67143154	-1.8419759	0	0.009111951	0.866	16	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2064	tags=44%, list=11%, signal=49%		negative	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.66550744	-1.841307	0.0016260162	0.0091155525	0.869	16	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3921	tags=69%, list=22%, signal=88%		negative	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.40840822	1.8786435	0	0.009119658	0.828	95	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3151	tags=35%, list=17%, signal=42%		positive	TRUE	TRUE
GOBP_INTRACELLULAR_PH_REDUCTION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.45589507	1.8781395	0	0.00912848	0.828	54	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4318	tags=41%, list=24%, signal=53%		positive	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5577051	-1.8366433	0.001497006	0.009251051	0.887	32	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2726	tags=44%, list=15%, signal=51%		negative	TRUE	TRUE
GOBP_CENTRIOLE_ASSEMBLY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.47450972	1.8741206	0	0.009374564	0.837	40	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3283	tags=38%, list=18%, signal=46%		positive	TRUE	TRUE
