pathway	collection	comparison	ES	NES	pvalue	padj	FWER	size	direction	method	source	rank_metric	report_side	rank_at_max	leading_edge	core_enrichment	output_label	source_file	significant_fdr_0_25	significant_fdr_0_05	NAME	NAME_KEY	COLLECTION	COMPARISON	SIZE	NOM p-val	FDR	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	Log10FDR	tags	list	signal	PA_ID
GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GO_BP	Tumor_vs_Normal	-0.66550744	-1.841307	0.0016260162	0.0091155525	0.869	16	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3921	tags=69%, list=22%, signal=88%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GO_BP	Tumor_vs_Normal	16	0.0016260162	0.0091155525	0.0091155525	0.869	3921	tags=69%, list=22%, signal=88%	2.04021700331955	69	22	88	Tumor_vs_Normal::GO_BP::GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	0.40840822	1.8786435	0	0.009119658	0.828	95	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	3151	tags=35%, list=17%, signal=42%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	TRUE	TRUE	GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	95	0	0.009119658	0.009119658	0.828	3151	tags=35%, list=17%, signal=42%	2.04002144802003	35	17	42	Tumor_vs_Normal::GO_BP::GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS
GOBP_INTRACELLULAR_PH_REDUCTION	GO_BP	Tumor_vs_Normal	0.45589507	1.8781395	0	0.00912848	0.828	54	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	4318	tags=41%, list=24%, signal=53%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	TRUE	TRUE	GOBP_INTRACELLULAR_PH_REDUCTION	GOBP_INTRACELLULAR_PH_REDUCTION	GO_BP	Tumor_vs_Normal	54	0	0.00912848	0.00912848	0.828	4318	tags=41%, list=24%, signal=53%	2.03960153161893	41	24	53	Tumor_vs_Normal::GO_BP::GOBP_INTRACELLULAR_PH_REDUCTION
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	GO_BP	Tumor_vs_Normal	-0.5577051	-1.8366433	0.001497006	0.009251051	0.887	32	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2726	tags=44%, list=15%, signal=51%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	GO_BP	Tumor_vs_Normal	32	0.001497006	0.009251051	0.009251051	0.887	2726	tags=44%, list=15%, signal=51%	2.0338089248208	44	15	51	Tumor_vs_Normal::GO_BP::GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION
GOBP_CENTRIOLE_ASSEMBLY	GO_BP	Tumor_vs_Normal	0.47450972	1.8741206	0	0.009374564	0.837	40	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	3283	tags=38%, list=18%, signal=46%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	TRUE	TRUE	GOBP_CENTRIOLE_ASSEMBLY	GOBP_CENTRIOLE_ASSEMBLY	GO_BP	Tumor_vs_Normal	40	0	0.009374564	0.009374564	0.837	3283	tags=38%, list=18%, signal=46%	2.02804892165862	38	18	46	Tumor_vs_Normal::GO_BP::GOBP_CENTRIOLE_ASSEMBLY
GOBP_DNA_CONFORMATION_CHANGE	GO_BP	Tumor_vs_Normal	0.61599755	1.8728238	0.008333334	0.009384922	0.841	17	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	2302	tags=41%, list=13%, signal=47%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	TRUE	TRUE	GOBP_DNA_CONFORMATION_CHANGE	GOBP_DNA_CONFORMATION_CHANGE	GO_BP	Tumor_vs_Normal	17	0.008333334	0.009384922	0.009384922	0.841	2302	tags=41%, list=13%, signal=47%	2.02756933253761	41	13	47	Tumor_vs_Normal::GO_BP::GOBP_DNA_CONFORMATION_CHANGE
GOBP_NEGATIVE_REGULATION_OF_DNA_REPAIR	GO_BP	Tumor_vs_Normal	0.5229973	1.8745565	0.0028328612	0.009392716	0.835	28	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	3762	tags=46%, list=21%, signal=58%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	TRUE	TRUE	GOBP_NEGATIVE_REGULATION_OF_DNA_REPAIR	GOBP_NEGATIVE_REGULATION_OF_DNA_REPAIR	GO_BP	Tumor_vs_Normal	28	0.0028328612	0.009392716	0.009392716	0.835	3762	tags=46%, list=21%, signal=58%	2.02720880887789	46	21	58	Tumor_vs_Normal::GO_BP::GOBP_NEGATIVE_REGULATION_OF_DNA_REPAIR
GOBP_MRNA_EXPORT_FROM_NUCLEUS	GO_BP	Tumor_vs_Normal	0.433345	1.8733276	0	0.009403377	0.84	64	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	3345	tags=34%, list=18%, signal=42%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	TRUE	TRUE	GOBP_MRNA_EXPORT_FROM_NUCLEUS	GOBP_MRNA_EXPORT_FROM_NUCLEUS	GO_BP	Tumor_vs_Normal	64	0	0.009403377	0.009403377	0.84	3345	tags=34%, list=18%, signal=42%	2.02671615181687	34	18	42	Tumor_vs_Normal::GO_BP::GOBP_MRNA_EXPORT_FROM_NUCLEUS
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	GO_BP	Tumor_vs_Normal	-0.4228134	-1.8302596	0	0.009800256	0.908	160	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3230	tags=36%, list=18%, signal=43%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	GO_BP	Tumor_vs_Normal	160	0	0.009800256	0.009800256	0.908	3230	tags=36%, list=18%, signal=43%	2.00876257962023	36	18	43	Tumor_vs_Normal::GO_BP::GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT
GOBP_ARTERY_MORPHOGENESIS	GO_BP	Tumor_vs_Normal	-0.4742536	-1.831831	0	0.009800445	0.905	73	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4391	tags=51%, list=24%, signal=67%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_ARTERY_MORPHOGENESIS	GOBP_ARTERY_MORPHOGENESIS	GO_BP	Tumor_vs_Normal	73	0	0.009800445	0.009800445	0.905	4391	tags=51%, list=24%, signal=67%	2.00875420424049	51	24	67	Tumor_vs_Normal::GO_BP::GOBP_ARTERY_MORPHOGENESIS
GOBP_REGULATION_OF_PLATELET_ACTIVATION	GO_BP	Tumor_vs_Normal	-0.513919	-1.8303603	0	0.009820033	0.908	49	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4009	tags=47%, list=22%, signal=60%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_REGULATION_OF_PLATELET_ACTIVATION	GOBP_REGULATION_OF_PLATELET_ACTIVATION	GO_BP	Tumor_vs_Normal	49	0	0.009820033	0.009820033	0.908	4009	tags=47%, list=22%, signal=60%	2.00788705277376	47	22	60	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_PLATELET_ACTIVATION
GOBP_NEGATIVE_CHEMOTAXIS	GO_BP	Tumor_vs_Normal	-0.5137694	-1.8299252	0	0.0098262895	0.911	46	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4268	tags=52%, list=23%, signal=68%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_NEGATIVE_CHEMOTAXIS	GOBP_NEGATIVE_CHEMOTAXIS	GO_BP	Tumor_vs_Normal	46	0	0.0098262895	0.0098262895	0.911	4268	tags=52%, list=23%, signal=68%	2.00761044492332	52	23	68	Tumor_vs_Normal::GO_BP::GOBP_NEGATIVE_CHEMOTAXIS
GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GO_BP	Tumor_vs_Normal	-0.64612424	-1.8311651	0.0050167223	0.009835258	0.907	18	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3892	tags=56%, list=21%, signal=71%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GO_BP	Tumor_vs_Normal	18	0.0050167223	0.009835258	0.009835258	0.907	3892	tags=56%, list=21%, signal=71%	2.0072142431156	56	21	71	Tumor_vs_Normal::GO_BP::GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE
GOBP_RESPONSE_TO_ESTRADIOL	GO_BP	Tumor_vs_Normal	-0.44923988	-1.8294934	0	0.00983942	0.912	102	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2083	tags=28%, list=11%, signal=32%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_RESPONSE_TO_ESTRADIOL	GOBP_RESPONSE_TO_ESTRADIOL	GO_BP	Tumor_vs_Normal	102	0	0.00983942	0.00983942	0.912	2083	tags=28%, list=11%, signal=32%	2.00703050098161	28	11	32	Tumor_vs_Normal::GO_BP::GOBP_RESPONSE_TO_ESTRADIOL
GOBP_REGULATION_OF_LIPID_LOCALIZATION	GO_BP	Tumor_vs_Normal	-0.43361428	-1.8304465	0	0.009852446	0.908	143	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3000	tags=29%, list=16%, signal=35%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_REGULATION_OF_LIPID_LOCALIZATION	GOBP_REGULATION_OF_LIPID_LOCALIZATION	GO_BP	Tumor_vs_Normal	143	0	0.009852446	0.009852446	0.908	3000	tags=29%, list=16%, signal=35%	2.0064559367685	29	16	35	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_LIPID_LOCALIZATION
GOBP_REGULATION_OF_CYTOKINESIS	GO_BP	Tumor_vs_Normal	0.4075159	1.8649828	0	0.010064993	0.856	87	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	3437	tags=41%, list=19%, signal=51%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	TRUE	TRUE	GOBP_REGULATION_OF_CYTOKINESIS	GOBP_REGULATION_OF_CYTOKINESIS	GO_BP	Tumor_vs_Normal	87	0	0.010064993	0.010064993	0.856	3437	tags=41%, list=19%, signal=51%	1.99718652281829	41	19	51	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_CYTOKINESIS
GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GO_BP	Tumor_vs_Normal	-0.5575183	-1.8253996	0	0.01021969	0.919	31	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3004	tags=45%, list=17%, signal=54%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GO_BP	Tumor_vs_Normal	31	0	0.01021969	0.01021969	0.919	3004	tags=45%, list=17%, signal=54%	1.99056227771709	45	17	54	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL
GOBP_RESPONSE_TO_PROSTAGLANDIN	GO_BP	Tumor_vs_Normal	-0.5310212	-1.8256345	0.0014836795	0.010224609	0.919	37	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3876	tags=49%, list=21%, signal=62%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_RESPONSE_TO_PROSTAGLANDIN	GOBP_RESPONSE_TO_PROSTAGLANDIN	GO_BP	Tumor_vs_Normal	37	0.0014836795	0.010224609	0.010224609	0.919	3876	tags=49%, list=21%, signal=62%	1.99035329088925	49	21	62	Tumor_vs_Normal::GO_BP::GOBP_RESPONSE_TO_PROSTAGLANDIN
GOBP_STRESS_FIBER_ASSEMBLY	GO_BP	Tumor_vs_Normal	-0.4506709	-1.8244205	0	0.010291925	0.921	108	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4207	tags=45%, list=23%, signal=59%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_STRESS_FIBER_ASSEMBLY	GOBP_STRESS_FIBER_ASSEMBLY	GO_BP	Tumor_vs_Normal	108	0	0.010291925	0.010291925	0.921	4207	tags=45%, list=23%, signal=59%	1.98750338726978	45	23	59	Tumor_vs_Normal::GO_BP::GOBP_STRESS_FIBER_ASSEMBLY
GOBP_VESICLE_COATING	GO_BP	Tumor_vs_Normal	0.5109461	1.8607295	0	0.010358881	0.867	33	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	3933	tags=45%, list=22%, signal=58%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	TRUE	TRUE	GOBP_VESICLE_COATING	GOBP_VESICLE_COATING	GO_BP	Tumor_vs_Normal	33	0	0.010358881	0.010358881	0.867	3933	tags=45%, list=22%, signal=58%	1.9846871559588	45	22	58	Tumor_vs_Normal::GO_BP::GOBP_VESICLE_COATING
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	GO_BP	Tumor_vs_Normal	-0.386955	-1.8237945	0	0.0103636375	0.924	414	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4529	tags=38%, list=25%, signal=50%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	GO_BP	Tumor_vs_Normal	414	0	0.0103636375	0.0103636375	0.924	4529	tags=38%, list=25%, signal=50%	1.98448778620175	38	25	50	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_MEMBRANE_POTENTIAL
GOBP_MITOTIC_INTRA_S_DNA_DAMAGE_CHECKPOINT_SIGNALING	GO_BP	Tumor_vs_Normal	0.5975534	1.861265	0.0053619305	0.010366809	0.866	19	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	4057	tags=58%, list=22%, signal=74%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	TRUE	TRUE	GOBP_MITOTIC_INTRA_S_DNA_DAMAGE_CHECKPOINT_SIGNALING	GOBP_MITOTIC_INTRA_S_DNA_DAMAGE_CHECKPOINT_SIGNALING	GO_BP	Tumor_vs_Normal	19	0.0053619305	0.010366809	0.010366809	0.866	4057	tags=58%, list=22%, signal=74%	1.98435490291242	58	22	74	Tumor_vs_Normal::GO_BP::GOBP_MITOTIC_INTRA_S_DNA_DAMAGE_CHECKPOINT_SIGNALING
GOBP_HEART_MORPHOGENESIS	GO_BP	Tumor_vs_Normal	-0.4043479	-1.8225241	0	0.010415502	0.925	252	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	5424	tags=46%, list=30%, signal=64%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_HEART_MORPHOGENESIS	GOBP_HEART_MORPHOGENESIS	GO_BP	Tumor_vs_Normal	252	0	0.010415502	0.010415502	0.925	5424	tags=46%, list=30%, signal=64%	1.98231979335177	46	30	64	Tumor_vs_Normal::GO_BP::GOBP_HEART_MORPHOGENESIS
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION	GO_BP	Tumor_vs_Normal	-0.4769747	-1.8228792	0	0.010425127	0.925	71	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3451	tags=42%, list=19%, signal=52%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION	GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION	GO_BP	Tumor_vs_Normal	71	0	0.010425127	0.010425127	0.925	3451	tags=42%, list=19%, signal=52%	1.98191864570066	42	19	52	Tumor_vs_Normal::GO_BP::GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION
GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY	GO_BP	Tumor_vs_Normal	0.53869194	1.8595793	0.0029325513	0.010427094	0.87	24	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	2994	tags=42%, list=16%, signal=50%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	TRUE	TRUE	GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY	GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY	GO_BP	Tumor_vs_Normal	24	0.0029325513	0.010427094	0.010427094	0.87	2994	tags=42%, list=16%, signal=50%	1.9818367112872	42	16	50	Tumor_vs_Normal::GO_BP::GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY
GOBP_RESPONSE_TO_MECHANICAL_STIMULUS	GO_BP	Tumor_vs_Normal	-0.41584802	-1.8231317	0	0.010430738	0.925	207	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2747	tags=31%, list=15%, signal=36%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_RESPONSE_TO_MECHANICAL_STIMULUS	GOBP_RESPONSE_TO_MECHANICAL_STIMULUS	GO_BP	Tumor_vs_Normal	207	0	0.010430738	0.010430738	0.925	2747	tags=31%, list=15%, signal=36%	1.98168496309898	31	15	36	Tumor_vs_Normal::GO_BP::GOBP_RESPONSE_TO_MECHANICAL_STIMULUS
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GO_BP	Tumor_vs_Normal	0.52278835	1.8580174	0	0.010510445	0.873	28	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	3565	tags=57%, list=20%, signal=71%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	TRUE	TRUE	GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GO_BP	Tumor_vs_Normal	28	0	0.010510445	0.010510445	0.873	3565	tags=57%, list=20%, signal=71%	1.97837889605994	57	20	71	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY
GOBP_ENSHEATHMENT_OF_NEURONS	GO_BP	Tumor_vs_Normal	-0.43412912	-1.8201832	0	0.010691919	0.934	142	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3687	tags=39%, list=20%, signal=48%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_ENSHEATHMENT_OF_NEURONS	GOBP_ENSHEATHMENT_OF_NEURONS	GO_BP	Tumor_vs_Normal	142	0	0.010691919	0.010691919	0.934	3687	tags=39%, list=20%, signal=48%	1.97094434003767	39	20	48	Tumor_vs_Normal::GO_BP::GOBP_ENSHEATHMENT_OF_NEURONS
GOBP_RESPONSE_TO_PROGESTERONE	GO_BP	Tumor_vs_Normal	-0.55297774	-1.819813	0	0.010713251	0.936	32	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2265	tags=38%, list=12%, signal=43%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_RESPONSE_TO_PROGESTERONE	GOBP_RESPONSE_TO_PROGESTERONE	GO_BP	Tumor_vs_Normal	32	0	0.010713251	0.010713251	0.936	2265	tags=38%, list=12%, signal=43%	1.97007871991366	38	12	43	Tumor_vs_Normal::GO_BP::GOBP_RESPONSE_TO_PROGESTERONE
GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	0.45164204	1.8542191	0	0.01078335	0.89	56	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	2772	tags=34%, list=15%, signal=40%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	TRUE	TRUE	GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS	GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	56	0	0.01078335	0.01078335	0.89	2772	tags=34%, list=15%, signal=40%	1.96724629847206	34	15	40	Tumor_vs_Normal::GO_BP::GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS
GOBP_PROTEIN_INSERTION_INTO_MEMBRANE	GO_BP	Tumor_vs_Normal	0.4620214	1.8547137	0	0.010793473	0.889	50	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	3881	tags=44%, list=21%, signal=56%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	TRUE	TRUE	GOBP_PROTEIN_INSERTION_INTO_MEMBRANE	GOBP_PROTEIN_INSERTION_INTO_MEMBRANE	GO_BP	Tumor_vs_Normal	50	0	0.010793473	0.010793473	0.889	3881	tags=44%, list=21%, signal=56%	1.96683879053052	44	21	56	Tumor_vs_Normal::GO_BP::GOBP_PROTEIN_INSERTION_INTO_MEMBRANE
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	GO_BP	Tumor_vs_Normal	-0.5465042	-1.8182559	0	0.010841287	0.936	32	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2532	tags=44%, list=14%, signal=51%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	GO_BP	Tumor_vs_Normal	32	0	0.010841287	0.010841287	0.936	2532	tags=44%, list=14%, signal=51%	1.96491915840461	44	14	51	Tumor_vs_Normal::GO_BP::GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS	GO_BP	Tumor_vs_Normal	-0.42417818	-1.8172729	0	0.010940059	0.938	170	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2898	tags=28%, list=16%, signal=33%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS	GO_BP	Tumor_vs_Normal	170	0	0.010940059	0.010940059	0.938	2898	tags=28%, list=16%, signal=33%	1.96098033583574	28	16	33	Tumor_vs_Normal::GO_BP::GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS
GOBP_DETECTION_OF_MECHANICAL_STIMULUS	GO_BP	Tumor_vs_Normal	-0.5118063	-1.8162909	0.001447178	0.010984151	0.941	49	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2478	tags=39%, list=14%, signal=45%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	TRUE	TRUE	GOBP_DETECTION_OF_MECHANICAL_STIMULUS	GOBP_DETECTION_OF_MECHANICAL_STIMULUS	GO_BP	Tumor_vs_Normal	49	0.001447178	0.010984151	0.010984151	0.941	2478	tags=39%, list=14%, signal=45%	1.95923350544938	39	14	45	Tumor_vs_Normal::GO_BP::GOBP_DETECTION_OF_MECHANICAL_STIMULUS
