gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	gene_id	pvalue	padj	stat	layer	significant	direction	comparison	reference	contrast	method
GLIS3	0.176958099441873	6.94244013212221	1.37702842813504	0.168757446424281	0.193363480541545	-6.94521374990925	GLIS3	GLIS3	0.168757446424281	0.193363480541545	1.37702842813504	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
GPR128	0.186793799676949	0.511102559867878	1.37621875779477	0.169007842115594	0.193638194932566	-6.94632601340388	GPR128	GPR128	0.169007842115594	0.193638194932566	1.37621875779477	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
GALNTL6	0.180545512482214	1.75590825763832	1.37613637957767	0.169033333734625	0.193655210497934	-6.94643914177843	GALNTL6	GALNTL6	0.169033333734625	0.193655210497934	1.37613637957767	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
KIF2A	-0.0963517887700096	9.07306936416185	-1.37530320564854	0.16929130912293	0.193938555173244	-6.94758294515783	KIF2A	KIF2A	0.16929130912293	0.193938555173244	-1.37530320564854	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ZNF91	0.136125783236579	9.31454814203138	1.37524980689123	0.169307863021528	0.193945311366554	-6.94765622721392	ZNF91	ZNF91	0.169307863021528	0.193945311366554	1.37524980689123	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
FXYD5	0.142069496553626	10.6363963666391	1.37448277070632	0.169545647582007	0.194205474604602	-6.94870858226662	FXYD5	FXYD5	0.169545647582007	0.194205474604602	1.37448277070632	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ALG2	0.0612599897647463	9.70812824112304	1.37417592920245	0.169640822750124	0.194302263942873	-6.94912940037143	ALG2	ALG2	0.169640822750124	0.194302263942873	1.37417592920245	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PRDM1	0.130629580674567	8.38108249380677	1.37405120230553	0.169679545842008	0.194334386402652	-6.94930042635862	PRDM1	PRDM1	0.169679545842008	0.194334386402652	1.37405120230553	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PLEKHG7	0.223100897983337	1.74188918249381	1.37376153711583	0.169769461772834	0.194425132410368	-6.94969756337031	PLEKHG7	PLEKHG7	0.169769461772834	0.194425132410368	1.37376153711583	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PTPRR	0.184185725823225	3.19676193228737	1.37371534115791	0.169783795544238	0.19442931346537	-6.94976089286851	PTPRR	PTPRR	0.169783795544238	0.19442931346537	1.37371534115791	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
MUDENG	-0.0679749236354272	9.55485912469034	-1.37325478435564	0.169926833374564	0.194580871235501	-6.95039213418074	MUDENG	MUDENG	0.169926833374564	0.194580871235501	-1.37325478435564	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
OMA1	0.0719894089142734	8.64128885218827	1.37247067568242	0.170170580015425	0.194847722949401	-6.95146634949453	OMA1	OMA1	0.170170580015425	0.194847722949401	1.37247067568242	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PSTPIP2	-0.133412619744444	8.46467101568951	-1.37242826860668	0.170183787284914	0.194850586851122	-6.95152442600559	PSTPIP2	PSTPIP2	0.170183787284914	0.194850586851122	-1.37242826860668	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SLC45A1	-0.156506536167204	5.38714582989265	-1.3715514166506	0.170456673232181	0.195150748746662	-6.95272493960985	SLC45A1	SLC45A1	0.170456673232181	0.195150748746662	-1.3715514166506	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LOC100134229	-0.152648327176175	7.04461189099917	-1.37147361100656	0.170480921778787	0.195166233260406	-6.95283142440734	LOC100134229	LOC100134229	0.170480921778787	0.195166233260406	-1.37147361100656	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
MATN1	-0.125710968510608	1.34414327002477	-1.37098202457845	0.170634061189444	0.195329260560279	-6.95350409285887	MATN1	MATN1	0.170634061189444	0.195329260560279	-1.37098202457845	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
TADA2B	-0.0721645380543166	9.92803583815029	-1.36939411747389	0.171129487992149	0.19588406801617	-6.95567527303839	TADA2B	TADA2B	0.171129487992149	0.19588406801617	-1.36939411747389	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ARMC4	-0.26152286778934	2.58935227085054	-1.36901224783471	0.171248809162138	0.196008321913774	-6.95619703436695	ARMC4	ARMC4	0.171248809162138	0.196008321913774	-1.36901224783471	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ZNF718	-0.116120438516516	6.43942658959538	-1.36774077791505	0.171646474939963	0.196451128405693	-6.95793325486836	ZNF718	ZNF718	0.171646474939963	0.196451128405693	-1.36774077791505	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SLC2A5	-0.202085808984623	5.97105813377374	-1.36612084987781	0.172154165870737	0.19701979619238	-6.96014296528138	SLC2A5	SLC2A5	0.172154165870737	0.19701979619238	-1.36612084987781	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
NAGLU	-0.0914190815461335	9.49020701899257	-1.36477367697269	0.172577207205642	0.1974915223304	-6.96197863233765	NAGLU	NAGLU	0.172577207205642	0.1974915223304	-1.36477367697269	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
AP3B1	0.0594105423083597	10.4599774566474	1.36403627339743	0.172809093826729	0.197744451911126	-6.96298265963477	AP3B1	AP3B1	0.172809093826729	0.197744451911126	1.36403627339743	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
OXNAD1	0.0571291952534274	7.82170999174236	1.36348619121601	0.172982232721082	0.197929080823897	-6.96373128199938	OXNAD1	OXNAD1	0.172982232721082	0.197929080823897	1.36348619121601	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LOC441177	0.139614394121129	0.633382906688687	1.36345457664492	0.17299219168493	0.197929080823897	-6.96377429710757	LOC441177	LOC441177	0.17299219168493	0.197929080823897	1.36345457664492	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SPIRE1	-0.0959297286059329	9.64245169281585	-1.36307671592045	0.173111216899545	0.198052812897392	-6.96428834939897	SPIRE1	SPIRE1	0.173111216899545	0.198052812897392	-1.36307671592045	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ST6GALNAC2	0.200265172160149	9.4268382328654	1.36302399189779	0.17312782791628	0.198059366904035	-6.96436006571807	ST6GALNAC2	ST6GALNAC2	0.17312782791628	0.198059366904035	1.36302399189779	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CMTM6	0.0852983895472619	11.4047019818332	1.36274813138315	0.173214751663378	0.198146353254147	-6.96473525340874	CMTM6	CMTM6	0.173214751663378	0.198146353254147	1.36274813138315	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
C1QA	-0.158758116234072	10.5864228736581	-1.36146522617038	0.173619465481945	0.198596836890919	-6.96647908195284	C1QA	C1QA	0.173619465481945	0.198596836890919	-1.36146522617038	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ACSL3	0.0993256632922659	11.7461859620149	1.36044981546129	0.173940289220551	0.198951311199977	-6.96785815065261	ACSL3	ACSL3	0.173940289220551	0.198951311199977	1.36044981546129	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
AQP11	0.159380930448278	4.97240008257638	1.36030946620806	0.173984650935822	0.198989546096396	-6.96804868754812	AQP11	AQP11	0.173984650935822	0.198989546096396	1.36030946620806	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SPATA4	-0.214386075261074	2.20739735755574	-1.36012442835581	0.174043190541238	0.199043990690621	-6.96829985448794	SPATA4	SPATA4	0.174043190541238	0.199043990690621	-1.36012442835581	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PWP1	-0.0474665907018998	9.89655177539224	-1.36006352233222	0.174062439549826	0.199053496689088	-6.96838252482929	PWP1	PWP1	0.174062439549826	0.199053496689088	-1.36006352233222	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
WDFY1	-0.0711673263605395	10.223154087531	-1.35910077333606	0.174367193806376	0.199386624976808	-6.96968875430551	WDFY1	WDFY1	0.174367193806376	0.199386624976808	-1.35910077333606	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
RSRC1	0.0785412192742552	7.92411775392238	1.35907406349096	0.17437565438219	0.199386624976808	-6.9697249802899	RSRC1	RSRC1	0.17437565438219	0.199386624976808	1.35907406349096	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
HEXDC	0.12666289481681	7.98307167630058	1.35897651668757	0.174406572920418	0.19940500748728	-6.96985727097424	HEXDC	HEXDC	0.174406572920418	0.19940500748728	1.35897651668757	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
C1QC	0.146177552015903	10.6356650701899	1.35895419829658	0.174413643636814	0.19940500748728	-6.96988753821259	C1QC	C1QC	0.174413643636814	0.19940500748728	1.35895419829658	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
COX18	0.0704581945977267	8.62503336085879	1.35875895836601	0.174475489841606	0.199463185622942	-6.97015229696586	COX18	COX18	0.174475489841606	0.199463185622942	1.35875895836601	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PPP4R2	-0.120077968622557	8.8699995045417	-1.35793880221169	0.17473555921246	0.199737013977068	-6.97126405039632	PPP4R2	PPP4R2	0.17473555921246	0.199737013977068	-1.35793880221169	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
NSD1	-0.0758030929648434	11.1228608587944	-1.35793432169971	0.174736963546312	0.199737013977068	-6.97127012605663	NSD1	NSD1	0.174736963546312	0.199737013977068	-1.35793432169971	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
C17orf87	0.159979410353603	4.2040220478943	1.3576797987314	0.17481772616179	0.199816781771311	-6.97161500582649	C17orf87	C17orf87	0.17481772616179	0.199816781771311	1.3576797987314	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
NEURL4	-0.0782103807833092	8.81300123864575	-1.3576193066474	0.174836924991285	0.199826176516038	-6.97169696339374	NEURL4	NEURL4	0.174836924991285	0.199826176516038	-1.3576193066474	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SLC39A5	0.0953848734187351	0.802480181668043	1.35754920742665	0.174859174881236	0.199839057007127	-6.97179193261514	SLC39A5	SLC39A5	0.174859174881236	0.199839057007127	1.35754920742665	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
TRAF3IP1	0.0675168649746674	9.22761453344343	1.35737983756557	0.174912942567857	0.199887953957994	-6.97202137182084	TRAF3IP1	TRAF3IP1	0.174912942567857	0.199887953957994	1.35737983756557	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SPRR2D	-0.190370941483151	0.482758794384806	-1.35690972332778	0.175062265590107	0.200046037153259	-6.97265806493692	SPRR2D	SPRR2D	0.175062265590107	0.200046037153259	-1.35690972332778	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
DIP2A	-0.0658550560539624	9.57485838150289	-1.35575326500507	0.17542993900383	0.200453596802467	-6.9742233774709	DIP2A	DIP2A	0.17542993900383	0.200453596802467	-1.35575326500507	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
NPTN	-0.0741644980728751	11.2072995871181	-1.35520472833669	0.175604545247523	0.200640512493246	-6.97496537659987	NPTN	NPTN	0.175604545247523	0.200640512493246	-1.35520472833669	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LHX8	0.178256740072606	0.805251610239472	1.35362918128662	0.176106800893556	0.201201743644866	-6.97709493160227	LHX8	LHX8	0.176106800893556	0.201201743644866	1.35362918128662	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PCTP	-0.100423465911808	8.70866168455822	-1.3533198712928	0.176205516620595	0.201301889554632	-6.97751271699941	PCTP	PCTP	0.176205516620595	0.201301889554632	-1.3533198712928	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
TMED7	0.0854315437637201	11.1780033030553	1.35324047239742	0.176230869547536	0.201318216530577	-6.97761994427739	TMED7	TMED7	0.176230869547536	0.201318216530577	1.35324047239742	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SRCRB4D	-0.141448141662257	5.02927175887696	-1.35210285242099	0.176594354849194	0.201720784425741	-6.97915561499072	SRCRB4D	SRCRB4D	0.176594354849194	0.201720784425741	-1.35210285242099	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
TMEM106B	-0.0899643405459756	10.5842283236994	-1.35077869990753	0.177018175081479	0.202192217050516	-6.98094145604495	TMEM106B	TMEM106B	0.177018175081479	0.202192217050516	-1.35077869990753	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LOC286467	-0.217319369412588	3.18389545829893	-1.35010760072936	0.177233253960536	0.202425178668451	-6.9818458815646	LOC286467	LOC286467	0.177233253960536	0.202425178668451	-1.35010760072936	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PREP	-0.0825636832509566	9.76221651527663	-1.34904255559831	0.177574970489786	0.202802739891698	-6.98328030398789	PREP	PREP	0.177574970489786	0.202802739891698	-1.34904255559831	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ARHGEF2	0.0981979505509525	11.0028109000826	1.34848318645378	0.17775466508646	0.202987250930299	-6.98403321372604	ARHGEF2	ARHGEF2	0.17775466508646	0.202987250930299	1.34848318645378	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ZNF638	-0.0490708543235723	11.4246897605285	-1.34847015520424	0.177758835457533	0.202987250930299	-6.98405075472019	ZNF638	ZNF638	0.177758835457533	0.202987250930299	-1.34847015520424	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
C2orf69	0.0684113891154432	8.85959677952106	1.34687697306074	0.178271340450241	0.203559721199221	-6.9861934609296	C2orf69	C2orf69	0.178271340450241	0.203559721199221	1.34687697306074	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SCOC	0.0730212661325407	10.6604130470685	1.34674586639255	0.17831356465863	0.2035951616554	-6.98636967674791	SCOC	SCOC	0.17831356465863	0.2035951616554	1.34674586639255	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PSAP	0.0730269522941356	14.9720190751445	1.3452974575909	0.178780535127133	0.204115534741473	-6.98831529344879	PSAP	PSAP	0.178780535127133	0.204115534741473	1.3452974575909	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CYP26A1	-0.285425640102984	3.96328472336912	-1.34524980823514	0.178795929904994	0.204120306377549	-6.98837925958837	CYP26A1	CYP26A1	0.178795929904994	0.204120306377549	-1.34524980823514	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
DMPK	0.114773238017579	9.0855372419488	1.34481284829311	0.17893699454677	0.204268537963446	-6.98896578798102	DMPK	DMPK	0.17893699454677	0.204268537963446	1.34481284829311	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
DMXL2	0.108762044011593	9.01542262592898	1.34409287086818	0.179169607041096	0.204521252392621	-6.98993179444057	DMXL2	DMXL2	0.179169607041096	0.204521252392621	1.34409287086818	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
TM2D1	-0.0678613475347305	8.36763393889348	-1.343502628917	0.179360455042942	0.204726264144343	-6.99072335264693	TM2D1	TM2D1	0.179360455042942	0.204726264144343	-1.343502628917	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CYP4F2	0.149369506149148	0.706051279933939	1.34267729473552	0.179627612035461	0.20501834560676	-6.99182959404631	CYP4F2	CYP4F2	0.179627612035461	0.20501834560676	1.34267729473552	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CEP170L	-0.109894508148214	1.84744888521883	-1.34240939615337	0.179714370672303	0.205104505313596	-6.9921885342527	CEP170L	CEP170L	0.179714370672303	0.205104505313596	-1.34240939615337	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CCL22	0.203415645540471	6.47231932287366	1.34194369414552	0.179865308602381	0.205263896197852	-6.9928123151659	CCL22	CCL22	0.179865308602381	0.205263896197852	1.34194369414552	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
UBE3B	-0.0636354331590017	10.3548743187448	-1.34163061284826	0.179966805395271	0.205366847965009	-6.9932315564546	UBE3B	UBE3B	0.179966805395271	0.205366847965009	-1.34163061284826	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
TXNDC5	-0.0857803499176111	12.5442193228737	-1.34062265362845	0.180293926612674	0.205727239144243	-6.99458061437335	TXNDC5	TXNDC5	0.180293926612674	0.205727239144243	-1.34062265362845	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
UPK1A	0.291665200946764	2.41826044591247	1.33943416202829	0.180680200859274	0.20615507840504	-6.99617000031253	UPK1A	UPK1A	0.180680200859274	0.20615507840504	1.33943416202829	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SCRN3	-0.0709271601976429	8.39317076796036	-1.3393752212217	0.180699355971847	0.206164009446315	-6.99624879129248	SCRN3	SCRN3	0.180699355971847	0.206164009446315	-1.3393752212217	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ZNF232	-0.0862140918613727	7.44371676300578	-1.3391713067251	0.180765696473874	0.206226770878488	-6.99652133607134	ZNF232	ZNF232	0.180765696473874	0.206226770878488	-1.3391713067251	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
GRPR	-0.401331764461282	5.76546597853014	-1.33579021691954	0.181868340749851	0.207471718794489	-7.00103434320306	GRPR	GRPR	0.181868340749851	0.207471718794489	-1.33579021691954	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
EPOR	-0.124885870556066	6.34427052023121	-1.33567582023999	0.181905717518842	0.207501351228011	-7.00118684403126	EPOR	EPOR	0.181905717518842	0.207501351228011	-1.33567582023999	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
THBS3	0.0961632354587394	9.61853790255987	1.33448899385537	0.182294018988962	0.20793125755823	-7.00276815891667	THBS3	THBS3	0.182294018988962	0.20793125755823	1.33448899385537	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
C11orf20	-0.118811026083897	0.817641040462428	-1.33387775273886	0.182494216794852	0.208146565498923	-7.00358203146957	C11orf20	C11orf20	0.182494216794852	0.208146565498923	-1.33387775273886	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ANKRD24	-0.191014538054326	4.4836240297275	-1.33356732842181	0.18259597241434	0.208249573752412	-7.00399521496499	ANKRD24	ANKRD24	0.18259597241434	0.208249573752412	-1.33356732842181	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ZNF236	-0.0871010802987282	8.32990800990917	-1.33185939697481	0.183156497857214	0.208875760448731	-7.00626683022752	ZNF236	ZNF236	0.183156497857214	0.208875760448731	-1.33185939697481	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
C11orf16	0.199540540389262	1.44349760528489	1.33151251166446	0.183270517302955	0.208992695170037	-7.00672784017427	C11orf16	C11orf16	0.183270517302955	0.208992695170037	1.33151251166446	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SNPH	-0.213170867917278	7.08912799339389	-1.33068152573896	0.18354383161473	0.209291255898007	-7.00783174527395	SNPH	SNPH	0.18354383161473	0.209291255898007	-1.33068152573896	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SLC16A5	-0.161363349805663	7.36274797687861	-1.33012472195343	0.183727135492601	0.20948714860076	-7.00857103463579	SLC16A5	SLC16A5	0.183727135492601	0.20948714860076	-1.33012472195343	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LRRC43	-0.194026532488919	3.03606399669694	-1.32919757066496	0.184032661652363	0.209822366852911	-7.00980136378294	LRRC43	LRRC43	0.184032661652363	0.209822366852911	-1.32919757066496	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
UBTD2	0.0667646332102159	9.94394013212221	1.32913448012616	0.184053448743154	0.209832922019882	-7.00988505951171	UBTD2	UBTD2	0.184053448743154	0.209832922019882	1.32913448012616	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
WDR70	-0.051586554238817	8.99521965317919	-1.32898389509266	0.184103111052825	0.209876393433223	-7.01008479555925	WDR70	WDR70	0.184103111052825	0.209876393433223	-1.32898389509266	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
AOAH	-0.184306458603192	6.63095326176713	-1.32876264487506	0.184176113409857	0.20993647929568	-7.01037821527115	AOAH	AOAH	0.184176113409857	0.20993647929568	-1.32876264487506	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
TCEA2	0.110524705336733	8.29972725020644	1.32875422779779	0.184178888182094	0.20993647929568	-7.01038937792839	TCEA2	TCEA2	0.184178888182094	0.20993647929568	1.32875422779779	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PITRM1	0.0702628052583769	10.7719879438481	1.32778910093628	0.184497501283645	0.210286480671489	-7.01166877121165	PITRM1	PITRM1	0.184497501283645	0.210286480671489	1.32778910093628	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
MEF2D	0.0690920356954603	10.8464405450041	1.32653403734349	0.184912459815151	0.210746243887266	-7.01333111808971	MEF2D	MEF2D	0.184912459815151	0.210746243887266	1.32653403734349	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LRRC47	0.0525245901901652	10.1550818331957	1.32588767616988	0.18512643412929	0.210976900510525	-7.01418661976788	LRRC47	LRRC47	0.18512643412929	0.210976900510525	1.32588767616988	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
NTM	0.161079156871212	7.78935598678778	1.32584672853536	0.185140012721865	0.210979164206246	-7.01424079676642	NTM	NTM	0.185140012721865	0.210979164206246	1.32584672853536	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PCIF1	-0.0536046258535716	9.95419331131296	-1.32543959743956	0.185274875729257	0.211119630495397	-7.01477943754429	PCIF1	PCIF1	0.185274875729257	0.211119630495397	-1.32543959743956	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SCYL2	0.0912823409938071	10.0841015689513	1.32524262674286	0.185340173904367	0.211180815442276	-7.01503996485624	SCYL2	SCYL2	0.185340173904367	0.211180815442276	1.32524262674286	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
