pathway	collection	comparison	ES	NES	pvalue	padj	FWER	size	direction	method	source	rank_metric	report_side	rank_at_max	leading_edge	core_enrichment	output_label	source_file	significant_fdr_0_25	significant_fdr_0_05	NAME	NAME_KEY	COLLECTION	COMPARISON	SIZE	NOM p-val	FDR	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	Log10FDR	tags	list	signal	PA_ID
GOBP_NEGATIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	0.3859926	1.193986	0.22764228	0.34295458	1	18	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	3376	tags=33%, list=19%, signal=41%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_NEGATIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	18	0.22764228	0.34295458	0.34295458	1	3376	tags=33%, list=19%, signal=41%	0.464763392964569	33	19	41	Tumor_vs_Normal::GO_BP::GOBP_NEGATIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GO_BP	Tumor_vs_Normal	0.23490556	1.1931798	0.06896552	0.34321624	1	176	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	2304	tags=23%, list=13%, signal=26%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GO_BP	Tumor_vs_Normal	176	0.06896552	0.34321624	0.34321624	1	2304	tags=23%, list=13%, signal=26%	0.464432170778108	23	13	26	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION
GOBP_ACTIVATION_OF_GTPASE_ACTIVITY	GO_BP	Tumor_vs_Normal	0.36711353	1.1934103	0.2303523	0.3433996	1	21	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	1961	tags=29%, list=11%, signal=32%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_ACTIVATION_OF_GTPASE_ACTIVITY	GOBP_ACTIVATION_OF_GTPASE_ACTIVITY	GO_BP	Tumor_vs_Normal	21	0.2303523	0.3433996	0.3433996	1	1961	tags=29%, list=11%, signal=32%	0.464200215051322	29	11	32	Tumor_vs_Normal::GO_BP::GOBP_ACTIVATION_OF_GTPASE_ACTIVITY
GOBP_POSTSYNAPSE_ORGANIZATION	GO_BP	Tumor_vs_Normal	-0.2644505	-1.1647221	0.15857989	0.3455599	1	222	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3764	tags=27%, list=21%, signal=34%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSTSYNAPSE_ORGANIZATION	GOBP_POSTSYNAPSE_ORGANIZATION	GO_BP	Tumor_vs_Normal	222	0.15857989	0.3455599	0.3455599	1	3764	tags=27%, list=21%, signal=34%	0.461476660345768	27	21	34	Tumor_vs_Normal::GO_BP::GOBP_POSTSYNAPSE_ORGANIZATION
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GO_BP	Tumor_vs_Normal	-0.38662022	-1.1645412	0.2555205	0.34571707	1	21	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3195	tags=38%, list=18%, signal=46%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GO_BP	Tumor_vs_Normal	21	0.2555205	0.34571707	0.34571707	1	3195	tags=38%, list=18%, signal=46%	0.461279176362186	38	18	46	Tumor_vs_Normal::GO_BP::GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS
GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	GO_BP	Tumor_vs_Normal	0.2304051	1.1912057	0.046666667	0.34629056	1	217	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	3602	tags=30%, list=20%, signal=37%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	GO_BP	Tumor_vs_Normal	217	0.046666667	0.34629056	0.34629056	1	3602	tags=30%, list=20%, signal=37%	0.460559347306412	30	20	37	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT	GO_BP	Tumor_vs_Normal	0.26325122	1.1903801	0.14225942	0.34717348	1	87	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	2413	tags=24%, list=13%, signal=28%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT	GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT	GO_BP	Tumor_vs_Normal	87	0.14225942	0.34717348	0.34717348	1	2413	tags=24%, list=13%, signal=28%	0.45945345725577	24	13	28	Tumor_vs_Normal::GO_BP::GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT
GOBP_EPIGENETIC_PROGRAMMING_OF_GENE_EXPRESSION	GO_BP	Tumor_vs_Normal	0.32751822	1.1894914	0.17297298	0.3476111	1	29	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	2938	tags=38%, list=16%, signal=45%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_EPIGENETIC_PROGRAMMING_OF_GENE_EXPRESSION	GOBP_EPIGENETIC_PROGRAMMING_OF_GENE_EXPRESSION	GO_BP	Tumor_vs_Normal	29	0.17297298	0.3476111	0.3476111	1	2938	tags=38%, list=16%, signal=45%	0.458906364007661	38	16	45	Tumor_vs_Normal::GO_BP::GOBP_EPIGENETIC_PROGRAMMING_OF_GENE_EXPRESSION
GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY	GO_BP	Tumor_vs_Normal	0.28165737	1.1897392	0.175	0.3477853	1	62	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	4663	tags=44%, list=26%, signal=58%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY	GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY	GO_BP	Tumor_vs_Normal	62	0.175	0.3477853	0.3477853	1	4663	tags=44%, list=26%, signal=58%	0.458688778468449	44	26	58	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY
GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION	GO_BP	Tumor_vs_Normal	0.37931445	1.1886579	0.23595506	0.34795398	1	19	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	4331	tags=53%, list=24%, signal=69%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION	GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION	GO_BP	Tumor_vs_Normal	19	0.23595506	0.34795398	0.34795398	1	4331	tags=53%, list=24%, signal=69%	0.458478191552491	53	24	69	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION	GO_BP	Tumor_vs_Normal	0.2404448	1.1883202	0.10909091	0.34803015	1	147	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	3167	tags=27%, list=17%, signal=32%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION	GO_BP	Tumor_vs_Normal	147	0.10909091	0.34803015	0.34803015	1	3167	tags=27%, list=17%, signal=32%	0.458383131307889	27	17	32	Tumor_vs_Normal::GO_BP::GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION
GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION	GO_BP	Tumor_vs_Normal	0.2768891	1.18872	0.14772727	0.3484304	1	67	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	3282	tags=31%, list=18%, signal=38%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION	GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION	GO_BP	Tumor_vs_Normal	67	0.14772727	0.3484304	0.3484304	1	3282	tags=31%, list=18%, signal=38%	0.457883960506274	31	18	38	Tumor_vs_Normal::GO_BP::GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	GO_BP	Tumor_vs_Normal	0.21486904	1.1868054	0.027522936	0.34973973	1	362	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	2649	tags=19%, list=15%, signal=22%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	GO_BP	Tumor_vs_Normal	362	0.027522936	0.34973973	0.34973973	1	2649	tags=19%, list=15%, signal=22%	0.456255029573275	19	15	22	Tumor_vs_Normal::GO_BP::GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION
GOBP_GROWTH_PLATE_CARTILAGE_DEVELOPMENT	GO_BP	Tumor_vs_Normal	0.34976688	1.1869882	0.19546743	0.34997192	1	23	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	121	tags=13%, list=1%, signal=13%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_GROWTH_PLATE_CARTILAGE_DEVELOPMENT	GOBP_GROWTH_PLATE_CARTILAGE_DEVELOPMENT	GO_BP	Tumor_vs_Normal	23	0.19546743	0.34997192	0.34997192	1	121	tags=13%, list=1%, signal=13%	0.455966799873357	13	1	13	Tumor_vs_Normal::GO_BP::GOBP_GROWTH_PLATE_CARTILAGE_DEVELOPMENT
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	GO_BP	Tumor_vs_Normal	-0.35630757	-1.1614994	0.24729522	0.35115522	1	32	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4198	tags=38%, list=23%, signal=49%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	GO_BP	Tumor_vs_Normal	32	0.24729522	0.35115522	0.35115522	1	4198	tags=38%, list=23%, signal=49%	0.454500871316196	38	23	49	Tumor_vs_Normal::GO_BP::GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS
GOBP_TUBULIN_DEACETYLATION	GO_BP	Tumor_vs_Normal	-0.41861013	-1.1613773	0.26101142	0.35118607	1	16	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	6073	tags=56%, list=33%, signal=84%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_TUBULIN_DEACETYLATION	GOBP_TUBULIN_DEACETYLATION	GO_BP	Tumor_vs_Normal	16	0.26101142	0.35118607	0.35118607	1	6073	tags=56%, list=33%, signal=84%	0.454462718967855	56	33	84	Tumor_vs_Normal::GO_BP::GOBP_TUBULIN_DEACETYLATION
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	GO_BP	Tumor_vs_Normal	-0.3362528	-1.1610131	0.23625557	0.35169902	1	41	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3533	tags=32%, list=19%, signal=39%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	GO_BP	Tumor_vs_Normal	41	0.23625557	0.35169902	0.35169902	1	3533	tags=32%, list=19%, signal=39%	0.453828841831438	32	19	39	Tumor_vs_Normal::GO_BP::GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION
GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	GO_BP	Tumor_vs_Normal	-0.26297668	-1.1605405	0.15011548	0.35233444	1	235	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	5121	tags=37%, list=28%, signal=51%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	GO_BP	Tumor_vs_Normal	235	0.15011548	0.35233444	0.35233444	1	5121	tags=37%, list=28%, signal=51%	0.453044903310613	37	28	51	Tumor_vs_Normal::GO_BP::GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION
GOBP_NUCLEOTIDE_EXCISION_REPAIR	GO_BP	Tumor_vs_Normal	0.25904936	1.1841391	0.15471698	0.35342944	1	85	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	3657	tags=28%, list=20%, signal=35%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_NUCLEOTIDE_EXCISION_REPAIR	GOBP_NUCLEOTIDE_EXCISION_REPAIR	GO_BP	Tumor_vs_Normal	85	0.15471698	0.35342944	0.35342944	1	3657	tags=28%, list=20%, signal=35%	0.451697277418323	28	20	35	Tumor_vs_Normal::GO_BP::GOBP_NUCLEOTIDE_EXCISION_REPAIR
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GO_BP	Tumor_vs_Normal	-0.26847184	-1.1598235	0.18014705	0.3534471	1	166	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4090	tags=30%, list=22%, signal=38%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GO_BP	Tumor_vs_Normal	166	0.18014705	0.3534471	0.3534471	1	4090	tags=30%, list=22%, signal=38%	0.45167557733318	30	22	38	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	GO_BP	Tumor_vs_Normal	0.27649456	1.1837713	0.18729097	0.3535176	1	66	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	2130	tags=26%, list=12%, signal=29%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	GO_BP	Tumor_vs_Normal	66	0.18729097	0.3535176	0.3535176	1	2130	tags=26%, list=12%, signal=29%	0.451588959822926	26	12	29	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I	GO_BP	Tumor_vs_Normal	0.2756594	1.1842637	0.16475096	0.3537994	1	65	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	5222	tags=40%, list=29%, signal=56%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I	GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I	GO_BP	Tumor_vs_Normal	65	0.16475096	0.3537994	0.3537994	1	5222	tags=40%, list=29%, signal=56%	0.451242907935369	40	29	56	Tumor_vs_Normal::GO_BP::GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I
GOBP_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY	GO_BP	Tumor_vs_Normal	-0.36840335	-1.1593398	0.28244275	0.35412714	1	25	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	1125	tags=16%, list=6%, signal=17%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY	GOBP_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY	GO_BP	Tumor_vs_Normal	25	0.28244275	0.35412714	0.35412714	1	1125	tags=16%, list=6%, signal=17%	0.450840788010135	16	6	17	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	0.30213556	1.1826057	0.18125	0.354996	1	41	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	4106	tags=39%, list=23%, signal=50%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	41	0.18125	0.354996	0.354996	1	4106	tags=39%, list=23%, signal=50%	0.449776540431426	39	23	50	Tumor_vs_Normal::GO_BP::GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS
GOBP_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	-0.3418061	-1.1583182	0.24597365	0.35580054	1	37	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3838	tags=32%, list=21%, signal=41%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	37	0.24597365	0.35580054	0.35580054	1	3838	tags=32%, list=21%, signal=41%	0.448793397121003	32	21	41	Tumor_vs_Normal::GO_BP::GOBP_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY
GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	-0.30351558	-1.15793	0.22128852	0.3559076	1	70	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2978	tags=26%, list=16%, signal=31%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	70	0.22128852	0.3559076	0.3559076	1	2978	tags=26%, list=16%, signal=31%	0.448662738034869	26	16	31	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY
GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	-0.38761422	-1.1579915	0.2746365	0.35599312	1	22	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2041	tags=18%, list=11%, signal=20%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	22	0.2746365	0.35599312	0.35599312	1	2041	tags=18%, list=11%, signal=20%	0.448558395215069	18	11	20	Tumor_vs_Normal::GO_BP::GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS
GOBP_ENTRAINMENT_OF_CIRCADIAN_CLOCK	GO_BP	Tumor_vs_Normal	-0.3740792	-1.1580399	0.267101	0.356103	1	25	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3107	tags=32%, list=17%, signal=39%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_ENTRAINMENT_OF_CIRCADIAN_CLOCK	GOBP_ENTRAINMENT_OF_CIRCADIAN_CLOCK	GO_BP	Tumor_vs_Normal	25	0.267101	0.356103	0.356103	1	3107	tags=32%, list=17%, signal=39%	0.448424367583939	32	17	39	Tumor_vs_Normal::GO_BP::GOBP_ENTRAINMENT_OF_CIRCADIAN_CLOCK
GOBP_POSITIVE_REGULATION_OF_AMINE_TRANSPORT	GO_BP	Tumor_vs_Normal	-0.3476149	-1.1576378	0.25443786	0.3562736	1	35	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2249	tags=23%, list=12%, signal=26%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_AMINE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_AMINE_TRANSPORT	GO_BP	Tumor_vs_Normal	35	0.25443786	0.3562736	0.3562736	1	2249	tags=23%, list=12%, signal=26%	0.448216357831712	23	12	26	Tumor_vs_Normal::GO_BP::GOBP_POSITIVE_REGULATION_OF_AMINE_TRANSPORT
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	GO_BP	Tumor_vs_Normal	-0.29270786	-1.157078	0.20421608	0.35709363	1	89	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2439	tags=18%, list=13%, signal=21%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	GO_BP	Tumor_vs_Normal	89	0.20421608	0.35709363	0.35709363	1	2439	tags=18%, list=13%, signal=21%	0.447217896882335	18	13	21	Tumor_vs_Normal::GO_BP::GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION
GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	GO_BP	Tumor_vs_Normal	-0.39991382	-1.1565862	0.27597404	0.35765254	1	19	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4902	tags=47%, list=27%, signal=65%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	GO_BP	Tumor_vs_Normal	19	0.27597404	0.35765254	0.35765254	1	4902	tags=47%, list=27%, signal=65%	0.446538686307886	47	27	65	Tumor_vs_Normal::GO_BP::GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT
GOBP_ORGANIC_CATION_TRANSPORT	GO_BP	Tumor_vs_Normal	-0.2864798	-1.1566559	0.21136063	0.35772878	1	105	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3019	tags=22%, list=17%, signal=26%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_ORGANIC_CATION_TRANSPORT	GOBP_ORGANIC_CATION_TRANSPORT	GO_BP	Tumor_vs_Normal	105	0.21136063	0.35772878	0.35772878	1	3019	tags=22%, list=17%, signal=26%	0.446446118580717	22	17	26	Tumor_vs_Normal::GO_BP::GOBP_ORGANIC_CATION_TRANSPORT
