gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	gene_id	pvalue	padj	stat	layer	significant	direction	comparison	reference	contrast	method
HMGB2	-0.46954336719992	11.2268024358974	-6.41455553517233	2.4432934581723e-10	6.6638283591403e-10	12.3927946627605	HMGB2	HMGB2	2.4432934581723e-10	6.6638283591403e-10	-6.41455553517233	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
MAGEA2	-1.28544303813941	0.988972564102564	-6.41418532418023	2.44893995575418e-10	6.67822389558778e-10	12.390541175948	MAGEA2	MAGEA2	2.44893995575418e-10	6.67822389558778e-10	-6.41418532418023	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ZNF589	0.298185254557111	8.08942371794872	6.41322176625027	2.4634725507004e-10	6.7168437165961e-10	12.3847587828899	ZNF589	ZNF589	2.4634725507004e-10	6.7168437165961e-10	6.41322176625027	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PYGB	-0.376546954331221	11.7509394871795	-6.41305830264939	2.46609578415247e-10	6.72298503321807e-10	12.3837229648052	PYGB	PYGB	2.46609578415247e-10	6.72298503321807e-10	-6.41305830264939	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
NOL12	-0.320539848855266	7.7513082051282	-6.41267431244143	2.4718944606161e-10	6.73777998443982e-10	12.3814270501638	NOL12	NOL12	2.4718944606161e-10	6.73777998443982e-10	-6.41267431244143	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
SLC19A1	-0.420724884968264	8.48330820512821	-6.41075770630771	2.50160168596609e-10	6.81772954974132e-10	12.3697648509766	SLC19A1	SLC19A1	2.50160168596609e-10	6.81772954974132e-10	-6.41075770630771	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
LYPLA2	-0.30088853400755	10.2521866666667	-6.41031884768678	2.50845295587310e-10	6.83537406238138e-10	12.3670949176454	LYPLA2	LYPLA2	2.50845295587310e-10	6.83537406238138e-10	-6.41031884768678	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
RGS10	-0.420572342185745	9.50193076923077	-6.40916761826674	2.5266858257626e-10	6.88402274350017e-10	12.3600297893311	RGS10	RGS10	2.5266858257626e-10	6.88402274350017e-10	-6.40916761826674	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
IRAK4	0.259336603798152	8.90863782051282	6.4077930738624	2.54824264214916e-10	6.94171162427079e-10	12.351731782506	IRAK4	IRAK4	2.54824264214916e-10	6.94171162427079e-10	6.4077930738624	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
CERCAM	0.47549065245077	10.4789219230769	6.40680243053578	2.5642486352623e-10	6.98426434925934e-10	12.3456256952582	CERCAM	CERCAM	2.5642486352623e-10	6.98426434925934e-10	6.40680243053578	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
CXCL9	-1.26129004080722	9.6215632051282	-6.40663472780279	2.56692864206244e-10	6.99051364758149e-10	12.3446059790407	CXCL9	CXCL9	2.56692864206244e-10	6.99051364758149e-10	-6.40663472780279	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
NPFFR2	1.01354936279385	1.93461423076923	6.40525295177831	2.58911496517356e-10	7.04987461754753e-10	12.336205006481	NPFFR2	NPFFR2	2.58911496517356e-10	7.04987461754753e-10	6.40525295177831	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ADRA2C	1.00342045845379	4.9325108974359	6.40479206474022	2.59655679064502e-10	7.06907614620868e-10	12.3334032513148	ADRA2C	ADRA2C	2.59655679064502e-10	7.06907614620868e-10	6.40479206474022	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ABTB1	0.367897399120642	8.36325346153846	6.40399458997724	2.60924730211923e-10	7.10255921022815e-10	12.3286375904658	ABTB1	ABTB1	2.60924730211923e-10	7.10255921022815e-10	6.40399458997724	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
C19orf42	0.239930047685897	10.4397479487179	6.40361352616305	2.61544558590607e-10	7.11836256221156e-10	12.3263214619922	C19orf42	C19orf42	2.61544558590607e-10	7.11836256221156e-10	6.40361352616305	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
COMP	1.13130943864509	10.3167716666667	6.40358699097372	2.61611385873873e-10	7.11911260058158e-10	12.3260784056867	COMP	COMP	2.61611385873873e-10	7.11911260058158e-10	6.40358699097372	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
C20orf27	-0.412849573801587	9.03440807692308	-6.40353141686769	2.61686276868056e-10	7.12008181500973e-10	12.3257948085088	C20orf27	C20orf27	2.61686276868056e-10	7.12008181500973e-10	-6.40353141686769	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
TXNRD1	-0.388639945528405	10.8843496153846	-6.4029526477895	2.62640860740006e-10	7.14498223942912e-10	12.322243089895	TXNRD1	TXNRD1	2.62640860740006e-10	7.14498223942912e-10	-6.4029526477895	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
C8orf4	0.971397176028779	9.41183487179487	6.40234010667084	2.63650118055296e-10	7.17136232591817e-10	12.3185007275176	C8orf4	C8orf4	2.63650118055296e-10	7.17136232591817e-10	6.40234010667084	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
DNAJA1	-0.272857024140409	11.9253612820513	-6.40211812022636	2.63990897630236e-10	7.17955443015082e-10	12.3172334947388	DNAJA1	DNAJA1	2.63990897630236e-10	7.17955443015082e-10	-6.40211812022636	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
HSD17B10	-0.294476543749253	10.5132411538462	-6.40188326458095	2.64377127478701e-10	7.18897996709369e-10	12.3158063900618	HSD17B10	HSD17B10	2.64377127478701e-10	7.18897996709369e-10	-6.40188326458095	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
SPRY2	-0.579419728757473	7.45584743589744	-6.40023904116754	2.67110383975225e-10	7.26221378387351e-10	12.3057699743884	SPRY2	SPRY2	2.67110383975225e-10	7.26221378387351e-10	-6.40023904116754	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
SAC3D1	-0.450196648044684	7.72661435897436	-6.4002047778019	2.67153611174876e-10	7.2622999205118e-10	12.3056084061638	SAC3D1	SAC3D1	2.67153611174876e-10	7.2622999205118e-10	-6.4002047778019	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
C7orf58	0.704373285678446	7.19620294871795	6.39958023198066	2.68218126836471e-10	7.29014455984765e-10	12.3017328914435	C7orf58	C7orf58	2.68218126836471e-10	7.29014455984765e-10	6.39958023198066	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
INCA1	0.421099821526504	3.97216448717949	6.39909826705697	2.68999538449625e-10	7.31028726210952e-10	12.2988868943182	INCA1	INCA1	2.68999538449625e-10	7.31028726210952e-10	6.39909826705697	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
SOCS6	0.372258253004755	10.025488974359	6.39840958199406	2.70162932744408e-10	7.34080306912976e-10	12.2946764804677	SOCS6	SOCS6	2.70162932744408e-10	7.34080306912976e-10	6.39840958199406	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PPM1H	0.657658338523325	9.78797384615385	6.39690991206142	2.72711582341366e-10	7.40894391767815e-10	12.2855153479292	PPM1H	PPM1H	2.72711582341366e-10	7.40894391767815e-10	6.39690991206142	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
CALCR	0.76728020245587	2.26107576923077	6.39592316410724	2.74376144251811e-10	7.45304932445472e-10	12.27957181094	CALCR	CALCR	2.74376144251811e-10	7.45304932445472e-10	6.39592316410724	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
E2F5	-0.513557606967904	7.86490230769231	-6.39576753024891	2.74640715862103e-10	7.45911840878513e-10	12.2786307392363	E2F5	E2F5	2.74640715862103e-10	7.45911840878513e-10	-6.39576753024891	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
TATDN1	-0.364984938510297	8.84644705128205	-6.3950692684673	2.75826933610876e-10	7.49021342035885e-10	12.2744215388984	TATDN1	TATDN1	2.75826933610876e-10	7.49021342035885e-10	-6.3950692684673	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
OCIAD2	-0.331696334786542	9.58888461538461	-6.39495620687889	2.76020949098926e-10	7.49435942221722e-10	12.2737351932552	OCIAD2	OCIAD2	2.76020949098926e-10	7.49435942221722e-10	-6.39495620687889	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
AMDHD2	0.407347114213748	7.82944717948718	6.39437092981648	2.7702743056739e-10	7.52056048031777e-10	12.270182416241	AMDHD2	AMDHD2	2.7702743056739e-10	7.52056048031777e-10	6.39437092981648	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
AIMP2	-0.253768475260053	8.78911897435897	-6.39287765146392	2.79611668518227e-10	7.58957918635565e-10	12.2611191726238	AIMP2	AIMP2	2.79611668518227e-10	7.58957918635565e-10	-6.39287765146392	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
THUMPD2	-0.259173106275391	7.70952	-6.3927550763354	2.79824839089739e-10	7.59422830517646e-10	12.2603753047186	THUMPD2	THUMPD2	2.79824839089739e-10	7.59422830517646e-10	-6.3927550763354	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
STAT6	0.326388575837283	11.2803094871795	6.39263301688264	2.80037270857045e-10	7.59885598468397e-10	12.2596345790418	STAT6	STAT6	2.80037270857045e-10	7.59885598468397e-10	6.39263301688264	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ERO1L	-0.442108301806106	9.65370128205128	-6.39254420254793	2.802170693799e-10	7.60259690330471e-10	12.2590143914051	ERO1L	ERO1L	2.802170693799e-10	7.60259690330471e-10	-6.39254420254793	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ZNF582	0.596186563362728	5.41162525641026	6.39188983018077	2.81334119322218e-10	7.63176155797171e-10	12.2551247773662	ZNF582	ZNF582	2.81334119322218e-10	7.63176155797171e-10	6.39188983018077	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
KIAA0754	-0.739698931947683	6.6540658974359	-6.39162576802023	2.81821574200998e-10	7.64384099145705e-10	12.2534413366284	KIAA0754	KIAA0754	2.81821574200998e-10	7.64384099145705e-10	-6.39162576802023	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PRSS35	0.664918280519428	2.63451576923077	6.39009128234914	2.84496921525898e-10	7.7152500977457e-10	12.2442127928048	PRSS35	PRSS35	2.84496921525898e-10	7.7152500977457e-10	6.39009128234914	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PRR3	-0.294324545682714	7.90904653846154	-6.38998052405458	2.84692826519253e-10	7.71940809447732e-10	12.2435409006273	PRR3	PRR3	2.84692826519253e-10	7.71940809447732e-10	-6.38998052405458	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
FAM84A	-0.789717221762608	7.20981666666667	-6.38912545806001	2.8623529860643e-10	7.76007137496033e-10	12.2382731256873	FAM84A	FAM84A	2.8623529860643e-10	7.76007137496033e-10	-6.38912545806001	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
SCYL3	0.297330338634852	9.20152756410256	6.38824549734247	2.8777895837718e-10	7.80075468962304e-10	12.233017090652	SCYL3	SCYL3	2.8777895837718e-10	7.80075468962304e-10	6.38824549734247	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
OPN1SW	-0.387650355552661	1.15900205128205	-6.38811858414178	2.88005982114683e-10	7.80574144080892e-10	12.2322473992548	OPN1SW	OPN1SW	2.88005982114683e-10	7.80574144080892e-10	-6.38811858414178	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
IFNB1	-0.464135350765484	0.606919102564103	-6.38767812275658	2.88795244503309e-10	7.82596261225783e-10	12.2295762367761	IFNB1	IFNB1	2.88795244503309e-10	7.82596261225783e-10	-6.38767812275658	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
C17orf59	0.357580477602503	7.45898179487179	6.38756936197143	2.88990458417714e-10	7.83008223083953e-10	12.2289166863821	C17orf59	C17orf59	2.88990458417714e-10	7.83008223083953e-10	6.38756936197143	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
POLR1A	-0.317609589232093	9.74826153846154	-6.38738010352291	2.8933046483067e-10	7.83709107534088e-10	12.2277690037729	POLR1A	POLR1A	2.8933046483067e-10	7.83709107534088e-10	-6.38738010352291	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
IFT81	0.341025100623726	8.42596756410256	6.38737724788643	2.89335598032194e-10	7.83709107534088e-10	12.2277516871355	IFT81	IFT81	2.89335598032194e-10	7.83709107534088e-10	6.38737724788643	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
CAMK1	0.357671304808563	7.49963166666667	6.38650081065484	2.90915271428369e-10	7.87870175638617e-10	12.2224372834918	CAMK1	CAMK1	2.90915271428369e-10	7.87870175638617e-10	6.38650081065484	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PGAM1	-0.238180537093641	11.6061179487179	-6.38591092678813	2.91983214216645e-10	7.90644315240264e-10	12.2188608073418	PGAM1	PGAM1	2.91983214216645e-10	7.90644315240264e-10	-6.38591092678813	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
KIT	-0.972407632530507	8.42546756410256	-6.38578220459916	2.92242867017134e-10	7.91229231803109e-10	12.2179995224601	KIT	KIT	2.92242867017134e-10	7.91229231803109e-10	-6.38578220459916	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ADSSL1	0.621437112261692	6.57766269230769	6.38550890320439	2.92715733101957e-10	7.92391149082482e-10	12.2164158085162	ADSSL1	ADSSL1	2.92715733101957e-10	7.92391149082482e-10	6.38550890320439	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
TXN	-0.356879785088164	11.4763312820513	-6.38506226851918	2.93535227596246e-10	7.94490913868669e-10	12.2136886096165	TXN	TXN	2.93535227596246e-10	7.94490913868669e-10	-6.38506226851918	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
MED20	-0.262721467944489	9.18880102564103	-6.38436045439487	2.94808558274468e-10	7.97818234506319e-10	12.2094616851438	MED20	MED20	2.94808558274468e-10	7.97818234506319e-10	-6.38436045439487	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
SSR2	-0.302017215255761	12.782841025641	-6.3837660784272	2.95898735738364e-10	8.00648982119523e-10	12.2058590623528	SSR2	SSR2	2.95898735738364e-10	8.00648982119523e-10	-6.3837660784272	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
GKAP1	0.40566445217004	6.6946691025641	6.38364055961619	2.96129460558096e-10	8.01153706977723e-10	12.2050983082372	GKAP1	GKAP1	2.96129460558096e-10	8.01153706977723e-10	6.38364055961619	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PTPN4	-0.292150701345048	7.73629525641026	-6.38331974587033	2.96719970682168e-10	8.02631505296481e-10	12.2031539567081	PTPN4	PTPN4	2.96719970682168e-10	8.02631505296481e-10	-6.38331974587033	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ZNF138	0.342967407207732	8.27829653846154	6.38325143877879	2.96845849727865e-10	8.02852216875498e-10	12.2027399802084	ZNF138	ZNF138	2.96845849727865e-10	8.02852216875498e-10	6.38325143877879	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
STOM	0.502962615380316	12.2923933333333	6.38297883687298	2.97375247474485e-10	8.04164060481048e-10	12.2010071719497	STOM	STOM	2.97375247474485e-10	8.04164060481048e-10	6.38297883687298	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
LOC283267	-0.331146185593858	7.6637532051282	-6.38261227361981	2.98026263516515e-10	8.05804344711543e-10	12.1988665002948	LOC283267	LOC283267	2.98026263516515e-10	8.05804344711543e-10	-6.38261227361981	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
KIR3DL1	-0.536257016704005	0.845745641025641	-6.38128272142984	3.00496418848581e-10	8.1236200079122e-10	12.1908102441143	KIR3DL1	KIR3DL1	3.00496418848581e-10	8.1236200079122e-10	-6.38128272142984	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ZBTB8OS	-0.274830857323459	7.46337282051282	-6.38008540070125	3.02738037147248e-10	8.18299966518931e-10	12.1835565218917	ZBTB8OS	ZBTB8OS	3.02738037147248e-10	8.18299966518931e-10	-6.38008540070125	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
SRP54	0.250437582613694	10.6538452564103	6.37954342328537	3.0375809568444e-10	8.20934781851998e-10	12.1802734659582	SRP54	SRP54	3.0375809568444e-10	8.20934781851998e-10	6.37954342328537	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ERVFRDE1	0.599367476923937	1.55226948717949	6.37944305068333	3.03947376174683e-10	8.21323890694712e-10	12.1796654813594	ERVFRDE1	ERVFRDE1	3.03947376174683e-10	8.21323890694712e-10	6.37944305068333	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
TRIM50	-0.456814713838203	0.773820641025641	-6.37881524668081	3.05133896182888e-10	8.24407213695912e-10	12.1758628944815	TRIM50	TRIM50	3.05133896182888e-10	8.24407213695912e-10	-6.37881524668081	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
RGL1	-0.472663939988287	8.72799743589744	-6.37726558417248	3.08104725880261e-10	8.32309726640329e-10	12.1664116525659	RGL1	RGL1	3.08104725880261e-10	8.32309726640329e-10	-6.37726558417248	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
C5orf23	-0.937755207800769	6.45486602564103	-6.37522929737542	3.12026233034029e-10	8.42777648789319e-10	12.1540690379503	C5orf23	C5orf23	3.12026233034029e-10	8.42777648789319e-10	-6.37522929737542	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PGRMC2	0.30366002937375	10.9575867948718	6.37410797873266	3.14175940033558e-10	8.48457562471081e-10	12.1473618791769	PGRMC2	PGRMC2	3.14175940033558e-10	8.48457562471081e-10	6.37410797873266	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
FLJ10357	0.386495047360555	9.4852708974359	6.37281782865594	3.16709053611497e-10	8.55171050480017e-10	12.1395266567613	FLJ10357	FLJ10357	3.16709053611497e-10	8.55171050480017e-10	6.37281782865594	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PDCL3	-0.257350939309717	9.10071115384615	-6.37268078142191	3.1696881568872e-10	8.55744997709725e-10	12.1387243971205	PDCL3	PDCL3	3.1696881568872e-10	8.55744997709725e-10	-6.37268078142191	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
TRIP11	0.328401489138223	10.1783079487179	6.37215845219361	3.17997018520647e-10	8.5839308349625e-10	12.1355636655675	TRIP11	TRIP11	3.17997018520647e-10	8.5839308349625e-10	6.37215845219361	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
SLA2	-0.868126011582189	5.08495923076923	-6.37181531705997	3.18697564449998e-10	8.60156043756739e-10	12.1334211964271	SLA2	SLA2	3.18697564449998e-10	8.60156043756739e-10	-6.37181531705997	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ADRM1	-0.375977171195126	10.6292232051282	-6.37139710804937	3.19515661686001e-10	8.62235699717998e-10	12.1309170926566	ADRM1	ADRM1	3.19515661686001e-10	8.62235699717998e-10	-6.37139710804937	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
KRT77	-0.785071592039339	0.685767692307692	-6.37042701934774	3.21457176370947e-10	8.67345907192871e-10	12.1250079358218	KRT77	KRT77	3.21457176370947e-10	8.67345907192871e-10	-6.37042701934774	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PI4K2B	-0.311193956999032	9.33127525641026	-6.36957211670342	3.23136480806075e-10	8.7174721138889e-10	12.1199166082424	PI4K2B	PI4K2B	3.23136480806075e-10	8.7174721138889e-10	-6.36957211670342	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
C16orf75	-0.544874198495995	8.12977358974359	-6.3695057962748	3.23297930831599e-10	8.72052996287167e-10	12.1194353878682	C16orf75	C16orf75	3.23297930831599e-10	8.72052996287167e-10	-6.3695057962748	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PRELID1	-0.286082750350904	10.759431025641	-6.36782689942175	3.26650330805348e-10	8.80964571135101e-10	12.1093614621404	PRELID1	PRELID1	3.26650330805348e-10	8.80964571135101e-10	-6.36782689942175	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ZNF554	0.277757976928585	7.0792982051282	6.36747677748872	3.27359760546006e-10	8.82746556438872e-10	12.1072442241837	ZNF554	ZNF554	3.27359760546006e-10	8.82746556438872e-10	6.36747677748872	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
HINFP	-0.259849714163554	8.09067743589744	-6.36739931810853	3.27516915046905e-10	8.83038987639106e-10	12.1067758302846	HINFP	HINFP	3.27516915046905e-10	8.83038987639106e-10	-6.36739931810853	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
NAPG	0.260825850770129	9.46186128205128	6.36736636406216	3.2758379668193e-10	8.83087977702114e-10	12.106576559988	NAPG	NAPG	3.2758379668193e-10	8.83087977702114e-10	6.36736636406216	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
KLHL26	0.257069118508258	7.91231192307692	6.36593773380247	3.3049614277877e-10	8.90806507944739e-10	12.0979386487323	KLHL26	KLHL26	3.3049614277877e-10	8.90806507944739e-10	6.36593773380247	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
