pathway	collection	comparison	ES	NES	pvalue	padj	FWER	size	direction	method	source	rank_metric	report_side	rank_at_max	leading_edge	core_enrichment	output_label	source_file	significant_fdr_0_25	significant_fdr_0_05	NAME	NAME_KEY	COLLECTION	COMPARISON	SIZE	NOM p-val	FDR	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	Log10FDR	tags	list	signal	PA_ID
GOBP_MUSCLE_ORGAN_MORPHOGENESIS	GO_BP	ERpositive_vs_ERnegative	-0.22190946	-0.96325725	0.5252101	0.7630597	1	78	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3410	tags=19%, list=19%, signal=24%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_MUSCLE_ORGAN_MORPHOGENESIS	GOBP_MUSCLE_ORGAN_MORPHOGENESIS	GO_BP	ERpositive_vs_ERnegative	78	0.5252101	0.7630597	0.7630597	1	3410	tags=19%, list=19%, signal=24%	0.117441482534904	19	19	24	ERpositive_vs_ERnegative::GO_BP::GOBP_MUSCLE_ORGAN_MORPHOGENESIS
GOBP_METANEPHROS_DEVELOPMENT	GO_BP	ERpositive_vs_ERnegative	0.24276847	1.0589448	0.33864543	0.763311	1	89	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	5390	tags=39%, list=30%, signal=56%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_METANEPHROS_DEVELOPMENT	GOBP_METANEPHROS_DEVELOPMENT	GO_BP	ERpositive_vs_ERnegative	89	0.33864543	0.763311	0.763311	1	5390	tags=39%, list=30%, signal=56%	0.117298478998098	39	30	56	ERpositive_vs_ERnegative::GO_BP::GOBP_METANEPHROS_DEVELOPMENT
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	GO_BP	ERpositive_vs_ERnegative	-0.27656406	-0.96286124	0.5313808	0.7637561	1	31	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	5438	tags=42%, list=30%, signal=60%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	GO_BP	ERpositive_vs_ERnegative	31	0.5313808	0.7637561	0.7637561	1	5438	tags=42%, list=30%, signal=60%	0.117045308093729	42	30	60	ERpositive_vs_ERnegative::GO_BP::GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION
GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	-0.29902813	-0.9626894	0.50784314	0.7637996	1	22	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2810	tags=23%, list=16%, signal=27%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS	GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	22	0.50784314	0.7637996	0.7637996	1	2810	tags=23%, list=16%, signal=27%	0.117020573401609	23	16	27	ERpositive_vs_ERnegative::GO_BP::GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	0.35629568	1.0589678	0.38223937	0.7643072	1	17	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	1939	tags=29%, list=11%, signal=33%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	GOBP_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	17	0.38223937	0.7643072	0.7643072	1	1939	tags=29%, list=11%, signal=33%	0.116732049213219	29	11	33	ERpositive_vs_ERnegative::GO_BP::GOBP_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	-0.23853338	-0.9605912	0.52030945	0.7647891	1	55	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2658	tags=22%, list=15%, signal=25%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	55	0.52030945	0.7647891	0.7647891	1	2658	tags=22%, list=15%, signal=25%	0.116458310380997	22	15	25	ERpositive_vs_ERnegative::GO_BP::GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION
GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	-0.32634673	-0.96017265	0.5	0.7650729	1	16	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	1910	tags=25%, list=11%, signal=28%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS	GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	16	0.5	0.7650729	0.7650729	1	1910	tags=25%, list=11%, signal=28%	0.116297181108713	25	11	28	ERpositive_vs_ERnegative::GO_BP::GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	GO_BP	ERpositive_vs_ERnegative	-0.2161792	-0.95998824	0.5544148	0.76509655	1	92	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3809	tags=27%, list=21%, signal=34%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	GO_BP	ERpositive_vs_ERnegative	92	0.5544148	0.76509655	0.76509655	1	3809	tags=27%, list=21%, signal=34%	0.116283756367423	27	21	34	ERpositive_vs_ERnegative::GO_BP::GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY
GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING	GO_BP	ERpositive_vs_ERnegative	-0.28548348	-0.96064	0.49382716	0.7651076	1	27	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	5544	tags=41%, list=31%, signal=59%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING	GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING	GO_BP	ERpositive_vs_ERnegative	27	0.49382716	0.7651076	0.7651076	1	5544	tags=41%, list=31%, signal=59%	0.116277484061829	41	31	59	ERpositive_vs_ERnegative::GO_BP::GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	GO_BP	ERpositive_vs_ERnegative	-0.2729856	-0.96079415	0.53930134	0.76512617	1	32	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3067	tags=31%, list=17%, signal=38%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	GO_BP	ERpositive_vs_ERnegative	32	0.53930134	0.76512617	0.76512617	1	3067	tags=31%, list=17%, signal=38%	0.116266943386688	31	17	38	ERpositive_vs_ERnegative::GO_BP::GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS
GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY	GO_BP	ERpositive_vs_ERnegative	0.23939887	1.058101	0.3249027	0.76513374	1	99	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	4545	tags=32%, list=25%, signal=43%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY	GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY	GO_BP	ERpositive_vs_ERnegative	99	0.3249027	0.76513374	0.76513374	1	4545	tags=32%, list=25%, signal=43%	0.116262646588208	32	25	43	ERpositive_vs_ERnegative::GO_BP::GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY
GOBP_REGULATION_OF_SPINDLE_ASSEMBLY	GO_BP	ERpositive_vs_ERnegative	-0.27020076	-0.9620709	0.5259875	0.7651558	1	31	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3239	tags=26%, list=18%, signal=31%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_SPINDLE_ASSEMBLY	GOBP_REGULATION_OF_SPINDLE_ASSEMBLY	GO_BP	ERpositive_vs_ERnegative	31	0.5259875	0.7651558	0.7651558	1	3239	tags=26%, list=18%, signal=31%	0.116250125380918	26	18	31	ERpositive_vs_ERnegative::GO_BP::GOBP_REGULATION_OF_SPINDLE_ASSEMBLY
GOBP_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	-0.30446255	-0.96104157	0.51452285	0.7653837	1	20	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2048	tags=30%, list=11%, signal=34%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION	GOBP_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	20	0.51452285	0.7653837	0.7653837	1	2048	tags=30%, list=11%, signal=34%	0.116120790968893	30	11	34	ERpositive_vs_ERnegative::GO_BP::GOBP_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION
GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS	GO_BP	ERpositive_vs_ERnegative	-0.2590033	-0.9608733	0.52380955	0.76538646	1	41	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2821	tags=22%, list=16%, signal=26%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS	GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS	GO_BP	ERpositive_vs_ERnegative	41	0.52380955	0.76538646	0.76538646	1	2821	tags=22%, list=16%, signal=26%	0.116119224890847	22	16	26	ERpositive_vs_ERnegative::GO_BP::GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS
GOBP_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	-0.2915514	-0.9601793	0.5	0.7655314	1	25	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3190	tags=24%, list=18%, signal=29%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS	GOBP_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	25	0.5	0.7655314	0.7655314	1	3190	tags=24%, list=18%, signal=29%	0.116036991030965	24	18	29	ERpositive_vs_ERnegative::GO_BP::GOBP_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS
GOBP_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE	GO_BP	ERpositive_vs_ERnegative	-0.29105216	-0.9610687	0.503268	0.765788	1	23	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3160	tags=22%, list=17%, signal=26%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE	GOBP_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE	GO_BP	ERpositive_vs_ERnegative	23	0.503268	0.765788	0.765788	1	3160	tags=22%, list=17%, signal=26%	0.115891443387411	22	17	26	ERpositive_vs_ERnegative::GO_BP::GOBP_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	-0.25898287	-0.96168476	0.5186722	0.7658185	1	38	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3907	tags=34%, list=22%, signal=44%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	38	0.5186722	0.7658185	0.7658185	1	3907	tags=34%, list=22%, signal=44%	0.115874146540343	34	22	44	ERpositive_vs_ERnegative::GO_BP::GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION
GOBP_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	-0.26983866	-0.96145356	0.50206614	0.7660454	1	35	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2488	tags=26%, list=14%, signal=30%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	35	0.50206614	0.7660454	0.7660454	1	2488	tags=26%, list=14%, signal=30%	0.11574549096113	26	14	30	ERpositive_vs_ERnegative::GO_BP::GOBP_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS
GOBP_ADULT_LOCOMOTORY_BEHAVIOR	GO_BP	ERpositive_vs_ERnegative	-0.22691993	-0.9611062	0.5566406	0.76613665	1	84	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3410	tags=23%, list=19%, signal=28%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_ADULT_LOCOMOTORY_BEHAVIOR	GOBP_ADULT_LOCOMOTORY_BEHAVIOR	GO_BP	ERpositive_vs_ERnegative	84	0.5566406	0.76613665	0.76613665	1	3410	tags=23%, list=19%, signal=28%	0.115693761636249	23	19	28	ERpositive_vs_ERnegative::GO_BP::GOBP_ADULT_LOCOMOTORY_BEHAVIOR
GOBP_ACTIN_FILAMENT_POLYMERIZATION	GO_BP	ERpositive_vs_ERnegative	-0.20613502	-0.9611423	0.5441176	0.7665089	1	136	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	5268	tags=35%, list=29%, signal=48%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_ACTIN_FILAMENT_POLYMERIZATION	GOBP_ACTIN_FILAMENT_POLYMERIZATION	GO_BP	ERpositive_vs_ERnegative	136	0.5441176	0.7665089	0.7665089	1	5268	tags=35%, list=29%, signal=48%	0.115482798150181	35	29	48	ERpositive_vs_ERnegative::GO_BP::GOBP_ACTIN_FILAMENT_POLYMERIZATION
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	GO_BP	ERpositive_vs_ERnegative	-0.22470307	-0.95867515	0.534413	0.7665638	1	81	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	1944	tags=19%, list=11%, signal=21%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	GO_BP	ERpositive_vs_ERnegative	81	0.534413	0.7665638	0.7665638	1	1944	tags=19%, list=11%, signal=21%	0.115451693601693	19	11	21	ERpositive_vs_ERnegative::GO_BP::GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME
GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER	GO_BP	ERpositive_vs_ERnegative	-0.27052113	-0.9587328	0.5042017	0.7668631	1	33	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3283	tags=27%, list=18%, signal=33%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER	GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER	GO_BP	ERpositive_vs_ERnegative	33	0.5042017	0.7668631	0.7668631	1	3283	tags=27%, list=18%, signal=33%	0.115282159155565	27	18	33	ERpositive_vs_ERnegative::GO_BP::GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_N_ACETYL_GALACTOSAMINE	GO_BP	ERpositive_vs_ERnegative	-0.27198136	-0.95839256	0.5223577	0.76691556	1	33	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3012	tags=30%, list=17%, signal=36%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_N_ACETYL_GALACTOSAMINE	GOBP_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_N_ACETYL_GALACTOSAMINE	GO_BP	ERpositive_vs_ERnegative	33	0.5223577	0.76691556	0.76691556	1	3012	tags=30%, list=17%, signal=36%	0.115252450711806	30	17	36	ERpositive_vs_ERnegative::GO_BP::GOBP_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_N_ACETYL_GALACTOSAMINE
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	GO_BP	ERpositive_vs_ERnegative	-0.23695883	-0.9588157	0.5285996	0.7671049	1	57	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	935	tags=11%, list=5%, signal=11%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	GO_BP	ERpositive_vs_ERnegative	57	0.5285996	0.7671049	0.7671049	1	935	tags=11%, list=5%, signal=11%	0.115145243122644	11	5	11	ERpositive_vs_ERnegative::GO_BP::GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT
GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	-0.2573572	-0.95892453	0.51361865	0.76724917	1	41	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2784	tags=24%, list=15%, signal=29%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	41	0.51361865	0.76724917	0.76724917	1	2784	tags=24%, list=15%, signal=29%	0.11506357270991	24	15	29	ERpositive_vs_ERnegative::GO_BP::GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS
GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS	GO_BP	ERpositive_vs_ERnegative	-0.23124824	-0.9590158	0.5155925	0.7674691	1	63	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3349	tags=24%, list=18%, signal=29%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS	GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS	GO_BP	ERpositive_vs_ERnegative	63	0.5155925	0.7674691	0.7674691	1	3349	tags=24%, list=18%, signal=29%	0.114939101153239	24	18	29	ERpositive_vs_ERnegative::GO_BP::GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS
GOBP_CELLULAR_RESPONSE_TO_STARVATION	GO_BP	ERpositive_vs_ERnegative	-0.19639896	-0.9575242	0.5525773	0.76900625	1	171	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3805	tags=23%, list=21%, signal=29%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_CELLULAR_RESPONSE_TO_STARVATION	GOBP_CELLULAR_RESPONSE_TO_STARVATION	GO_BP	ERpositive_vs_ERnegative	171	0.5525773	0.76900625	0.76900625	1	3805	tags=23%, list=21%, signal=29%	0.114070130511337	23	21	29	ERpositive_vs_ERnegative::GO_BP::GOBP_CELLULAR_RESPONSE_TO_STARVATION
GOBP_RESPONSE_TO_PEPTIDE_HORMONE	GO_BP	ERpositive_vs_ERnegative	0.19898757	1.0566685	0.28787878	0.7691978	1	418	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	4529	tags=27%, list=25%, signal=36%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_RESPONSE_TO_PEPTIDE_HORMONE	GOBP_RESPONSE_TO_PEPTIDE_HORMONE	GO_BP	ERpositive_vs_ERnegative	418	0.28787878	0.7691978	0.7691978	1	4529	tags=27%, list=25%, signal=36%	0.113961966567238	27	25	36	ERpositive_vs_ERnegative::GO_BP::GOBP_RESPONSE_TO_PEPTIDE_HORMONE
GOBP_PLASMINOGEN_ACTIVATION	GO_BP	ERpositive_vs_ERnegative	-0.29792875	-0.95585877	0.5197629	0.76952314	1	23	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2131	tags=22%, list=12%, signal=25%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_PLASMINOGEN_ACTIVATION	GOBP_PLASMINOGEN_ACTIVATION	GO_BP	ERpositive_vs_ERnegative	23	0.5197629	0.76952314	0.76952314	1	2131	tags=22%, list=12%, signal=25%	0.113778316153215	22	12	25	ERpositive_vs_ERnegative::GO_BP::GOBP_PLASMINOGEN_ACTIVATION
GOBP_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS	GO_BP	ERpositive_vs_ERnegative	-0.29341948	-0.95601016	0.52964425	0.7695523	1	25	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2658	tags=24%, list=15%, signal=28%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS	GOBP_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS	GO_BP	ERpositive_vs_ERnegative	25	0.52964425	0.7695523	0.7695523	1	2658	tags=24%, list=15%, signal=28%	0.113761859484797	24	15	28	ERpositive_vs_ERnegative::GO_BP::GOBP_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS
GOBP_REGULATION_OF_HEART_GROWTH	GO_BP	ERpositive_vs_ERnegative	-0.24209166	-0.9569129	0.53984064	0.76982784	1	55	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2324	tags=20%, list=13%, signal=23%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_HEART_GROWTH	GOBP_REGULATION_OF_HEART_GROWTH	GO_BP	ERpositive_vs_ERnegative	55	0.53984064	0.76982784	0.76982784	1	2324	tags=20%, list=13%, signal=23%	0.113606387162253	20	13	23	ERpositive_vs_ERnegative::GO_BP::GOBP_REGULATION_OF_HEART_GROWTH
